companion_problem_id	semantic_unit_id	representative_problem_id	thematic_section	related_chapters	atlas_editorial_status	source_problem_ids	statement_source_file	statement_line_range	statement_status	solution_status	primary_solution_id	primary_solution_source_file	primary_solution_line_range	distinct_solution_variants	alternate_solution_ids	figure_requirement	figure_status	migration_status	notes
CP-II-0052	SEM-1A50735DE37F	IMP-DL-873C6F4098-P062	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P062;IMP-M2-CFC28ED568-P062	Downloads/theory-of-analysis-II.tex	L1863-L2002	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0053	SEM-1AC2E18025B0	IMP-DL-873C6F4098-P053	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P053;IMP-M2-CFC28ED568-P053	Downloads/theory-of-analysis-II.tex	L1676-L1683	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0054	SEM-1BC0D15F3823	IMP-DL-07D84009EA-P011	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-07D84009EA-P011;IMP-DL-162DBE4483-P011;IMP-DL-183AD43C4C-P011;IMP-DL-20E278E436-P011;IMP-DL-68F65EDA24-P011;IMP-DL-890EB1F6EA-P011;IMP-DL-995E0CD19D-P011;IMP-DL-E69AEC0DA9-P011;IMP-M2-0EAC31ED0B-P011;IMP-M2-1403D223C9-P011;IMP-M2-1750FF4FF7-P011;IMP-M2-1895C43FC6-P011;IMP-M2-50B0B212DD-P011;IMP-M2-6D7FCEA253-P011;IMP-M2-9CEC4F97B5-P011;IMP-M2-BC23C57F39-P011	Downloads/merged_exercises_corrected (1).tex	L132-L138	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0055	SEM-1C1ACA31D59D	IMP-DL-2370D81D66-P015	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-2370D81D66-P015;IMP-M2-D036BAB254-P015	Downloads/theory-of-analysis-FD.tex	L3354-L3355	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0056	SEM-1C96DF23653C	IMP-DL-316AE183C3-P064	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P064;IMP-M2-303BB87ACE-P064	Downloads/theory-of-analysis-functions.tex	L3440-L3445	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0057	SEM-1D0A0A232C3D	IMP-DL-117191C0EC-P027	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P027;IMP-M2-40A546CAA2-P027	Downloads/theory-of-analysis-topics.tex	L2737-L2748	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S016	Downloads/theory-of-analysis-topics.tex	L2749-L2824	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0058	SEM-1D164E1166CF	IMP-DL-183AD43C4C-PSR003618-1D164E11	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-PSR003618-1D164E11;IMP-M2-1895C43FC6-PSR003618-1D164E11	Downloads/theory-of-real-analysis.tex	L3618-L3634	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0059	SEM-1DC80CB96E79	IMP-DL-EAE0F59552-PSR002113-1DC80CB9	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-EAE0F59552-PSR002113-1DC80CB9;IMP-M2-7EA9DA1D72-PSR002113-1DC80CB9	Downloads/theory-of-analysis-topology.tex	L2113-L2135	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0060	SEM-1E18D6601436	IMP-DL-E532B44856-P005	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-E532B44856-P005;IMP-M2-C037D998D4-P005	Downloads/theory-of-analysis-functions-II.tex	L666-L749	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0061	SEM-1E1DEC8CDBBC	IMP-DL-E532B44856-P017	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-E532B44856-P017;IMP-M2-C037D998D4-P017	Downloads/theory-of-analysis-functions-II.tex	L2354-L2379	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E532B44856-S007	Downloads/theory-of-analysis-functions-II.tex	L2380-L2386	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0062	SEM-1F326861C85D	IMP-DL-2370D81D66-P070	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-2370D81D66-P070;IMP-M2-D036BAB254-P070	Downloads/theory-of-analysis-FD.tex	L5500-L5504	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0063	SEM-1F4649B121E7	IMP-DL-183AD43C4C-R001257-1F4649B1	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R001257-1F4649B1;IMP-DL-20E278E436-R001199-1F4649B1;IMP-M2-1895C43FC6-R001257-1F4649B1;IMP-M2-50B0B212DD-R001199-1F4649B1	Downloads/theory-of-real-analysis.tex	L1257-L1263	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S031	Downloads/theory-of-real-analysis.tex	L1264-L1283	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0064	SEM-1F558477AC38	IMP-DL-E532B44856-P018	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-E532B44856-P018;IMP-M2-C037D998D4-P018	Downloads/theory-of-analysis-functions-II.tex	L2430-L2453	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E532B44856-S008	Downloads/theory-of-analysis-functions-II.tex	L2454-L2472	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0065	SEM-1F7709F1CE32	IMP-DL-117191C0EC-P044	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P044;IMP-M2-40A546CAA2-P044	Downloads/theory-of-analysis-topics.tex	L4093-L4183	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0066	SEM-20B3DE851C5F	IMP-DL-2370D81D66-P024	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P024;IMP-M2-D036BAB254-P024	Downloads/theory-of-analysis-FD.tex	L3867-L3872	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-2370D81D66-S008	Downloads/theory-of-analysis-FD.tex	L3873-L3879	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0067	SEM-20B7D643FDC3	IMP-DL-2370D81D66-P008	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P008;IMP-M2-D036BAB254-P008	Downloads/theory-of-analysis-FD.tex	L2700-L2709	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0068	SEM-2187DEF0CAD0	IMP-DL-316AE183C3-P008	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P008;IMP-M2-303BB87ACE-P008	Downloads/theory-of-analysis-functions.tex	L1626-L1656	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0069	SEM-21E578C1FD9A	IMP-DL-15679DEE8D-P006	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-15679DEE8D-P006;IMP-DL-3CA1CB77F7-P006;IMP-DL-E0A96454A5-P006;IMP-M2-1D2863B81A-P006;IMP-M2-D47CB97304-P006;IMP-M2-F08D4144EA-P006	Downloads/theory-of-analysis - Copy.tex	L671-L677	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E0A96454A5-S011	Downloads/theory-of-analysis.tex	L678-L698	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0070	SEM-22009F4E797B	IMP-DL-316AE183C3-P044	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P044;IMP-M2-303BB87ACE-P044	Downloads/theory-of-analysis-functions.tex	L2447-L2460	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-316AE183C3-S005	Downloads/theory-of-analysis-functions.tex	L2461-L2482	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0071	SEM-222406D1378B	IMP-DL-316AE183C3-P015	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P015;IMP-M2-303BB87ACE-P015	Downloads/theory-of-analysis-functions.tex	L2011-L2024	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-316AE183C3-S002	Downloads/theory-of-analysis-functions.tex	L2025-L2040	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0072	SEM-223DEFA96237	IMP-DL-316AE183C3-P014	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P014;IMP-M2-303BB87ACE-P014	Downloads/theory-of-analysis-functions.tex	L2002-L2010	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0073	SEM-2356636DB074	IMP-DL-15679DEE8D-P002	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-15679DEE8D-P002;IMP-DL-15679DEE8D-P003;IMP-DL-3CA1CB77F7-P002;IMP-DL-3CA1CB77F7-P003;IMP-DL-E0A96454A5-P002;IMP-DL-E0A96454A5-P003;IMP-M2-1D2863B81A-P002;IMP-M2-1D2863B81A-P003;IMP-M2-D47CB97304-P002;IMP-M2-D47CB97304-P003;IMP-M2-F08D4144EA-P002;IMP-M2-F08D4144EA-P003	Downloads/theory-of-analysis - Copy.tex	L504-L506	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E0A96454A5-S009	Downloads/theory-of-analysis.tex	L552-L582	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0074	SEM-2378D5C4E4F1	IMP-DL-183AD43C4C-PSR003276-2378D5C4	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-PSR003276-2378D5C4;IMP-M2-1895C43FC6-PSR003276-2378D5C4	Downloads/theory-of-real-analysis.tex	L3276-L3294	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0075	SEM-23A6F55DC560	IMP-DL-873C6F4098-P042	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P042;IMP-M2-CFC28ED568-P042	Downloads/theory-of-analysis-II.tex	L1350-L1369	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S009	Downloads/theory-of-analysis-II.tex	L1370-L1406	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0076	SEM-240503B7C671	IMP-DL-117191C0EC-P040	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P040;IMP-M2-40A546CAA2-P040	Downloads/theory-of-analysis-topics.tex	L4013-L4042	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S022	Downloads/theory-of-analysis-topics.tex	L4043-L4067	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0077	SEM-24BEE7E5B99F	IMP-DL-873C6F4098-P088	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P088;IMP-M2-CFC28ED568-P088	Downloads/theory-of-analysis-II.tex	L3333-L3344	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S022	Downloads/theory-of-analysis-II.tex	L3345-L3364	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0078	SEM-24DCF6343D42	IMP-DL-2370D81D66-P057	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P057;IMP-M2-D036BAB254-P057	Downloads/theory-of-analysis-FD.tex	L4790-L4800	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0079	SEM-2579C0D17EE1	IMP-DL-873C6F4098-P013	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P013;IMP-M2-CFC28ED568-P013	Downloads/theory-of-analysis-II.tex	L675-L675	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0080	SEM-26A33F29034D	IMP-DL-183AD43C4C-R001237-26A33F29	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R001237-26A33F29;IMP-DL-20E278E436-R001179-26A33F29;IMP-M2-1895C43FC6-R001237-26A33F29;IMP-M2-50B0B212DD-R001179-26A33F29	Downloads/theory-of-real-analysis.tex	L1237-L1243	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S030	Downloads/theory-of-real-analysis.tex	L1244-L1254	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0081	SEM-271002B7AD6E	IMP-DL-316AE183C3-P057	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P057;IMP-M2-303BB87ACE-P057	Downloads/theory-of-analysis-functions.tex	L3357-L3360	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0082	SEM-275C3715B8A3	IMP-DL-183AD43C4C-P030	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-P030;IMP-M2-1895C43FC6-P030	Downloads/theory-of-real-analysis.tex	L2471-L2474	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0083	SEM-278AE5BFE5CC	IMP-DL-E532B44856-P013	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-E532B44856-P013;IMP-M2-C037D998D4-P013	Downloads/theory-of-analysis-functions-II.tex	L2195-L2213	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E532B44856-S002	Downloads/theory-of-analysis-functions-II.tex	L2214-L2218	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0084	SEM-278EF3C21D04	IMP-DL-873C6F4098-P009	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P009;IMP-M2-CFC28ED568-P009	Downloads/theory-of-analysis-II.tex	L552-L558	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0085	SEM-28A69A2C0111	IMP-DL-117191C0EC-P009	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P009;IMP-M2-40A546CAA2-P009	Downloads/theory-of-analysis-topics.tex	L690-L728	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S005	Downloads/theory-of-analysis-topics.tex	L729-L755	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0086	SEM-28C2E41FA4B8	IMP-DL-2370D81D66-P066	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-2370D81D66-P066;IMP-M2-D036BAB254-P066	Downloads/theory-of-analysis-FD.tex	L5056-L5381	MIGRATED	MIGRATED_PRIMARY_SOLUTION;ALTERNATE_VARIANTS_RETAINED_IN_PROVENANCE	IMP-DL-2370D81D66-S013	Downloads/theory-of-analysis-FD.tex	L5932-L5942	6	IMP-DL-2370D81D66-S011;IMP-DL-2370D81D66-S012;IMP-DL-2370D81D66-S015;IMP-DL-2370D81D66-S010;IMP-DL-2370D81D66-S014	YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0087	SEM-2926D3DB6411	IMP-DL-2370D81D66-P041	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P041;IMP-M2-D036BAB254-P041	Downloads/theory-of-analysis-FD.tex	L4564-L4569	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0088	SEM-29A4F2788D04	IMP-DL-2370D81D66-P031	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-2370D81D66-P031;IMP-M2-D036BAB254-P031	Downloads/theory-of-analysis-FD.tex	L4277-L4295	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0089	SEM-2BEE75C2A9F1	IMP-DL-117191C0EC-P035	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P035;IMP-M2-40A546CAA2-P035	Downloads/theory-of-analysis-topics.tex	L3877-L3883	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0090	SEM-2C2B81FBA3C3	IMP-DL-11EDF39EA7-P029	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-11EDF39EA7-P029;IMP-M2-68556E3D88-P029	Downloads/theory-of-analysis-FD2.tex	L4910-L4915	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0091	SEM-2C4598EE9880	IMP-DL-15679DEE8D-P014	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-15679DEE8D-P014;IMP-DL-15679DEE8D-R002718-2C4598EE;IMP-DL-3CA1CB77F7-P014;IMP-DL-3CA1CB77F7-R002721-2C4598EE;IMP-DL-E0A96454A5-P014;IMP-DL-E0A96454A5-R002718-2C4598EE;IMP-M2-1D2863B81A-P014;IMP-M2-1D2863B81A-R002718-2C4598EE;IMP-M2-D47CB97304-P014;IMP-M2-D47CB97304-R002718-2C4598EE;IMP-M2-F08D4144EA-P014;IMP-M2-F08D4144EA-R002721-2C4598EE	Downloads/theory-of-analysis - Copy.tex	L2718-L2726	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E0A96454A5-S015	Downloads/theory-of-analysis.tex	L2797-L2801	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0092	SEM-2CD641868F4C	IMP-DL-EAE0F59552-P015	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-EAE0F59552-P015;IMP-M2-7EA9DA1D72-P015	Downloads/theory-of-analysis-topology.tex	L944-L1028	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0093	SEM-2D186D342A38	IMP-DL-316AE183C3-P069	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P069;IMP-M2-303BB87ACE-P069	Downloads/theory-of-analysis-functions.tex	L3498-L3501	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0094	SEM-2D232C07DAAB	IMP-DL-07D84009EA-P014	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-07D84009EA-P014;IMP-DL-162DBE4483-P014;IMP-DL-183AD43C4C-P014;IMP-DL-20E278E436-P014;IMP-DL-68F65EDA24-P014;IMP-DL-890EB1F6EA-P014;IMP-DL-995E0CD19D-P014;IMP-DL-E69AEC0DA9-P014;IMP-M2-0EAC31ED0B-P014;IMP-M2-1403D223C9-P014;IMP-M2-1750FF4FF7-P014;IMP-M2-1895C43FC6-P014;IMP-M2-50B0B212DD-P014;IMP-M2-6D7FCEA253-P014;IMP-M2-9CEC4F97B5-P014;IMP-M2-BC23C57F39-P014	Downloads/merged_exercises_corrected (1).tex	L158-L190	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0095	SEM-2D3F2DE85BD0	IMP-DL-316AE183C3-P075	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P075;IMP-M2-303BB87ACE-P075	Downloads/theory-of-analysis-functions.tex	L3527-L3529	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0096	SEM-2D50B0E84D66	IMP-DL-873C6F4098-P089	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P089;IMP-M2-CFC28ED568-P089	Downloads/theory-of-analysis-II.tex	L3373-L3393	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S023	Downloads/theory-of-analysis-II.tex	L3394-L3402	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0097	SEM-2D9A6F83D29F	IMP-DL-316AE183C3-P005	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P005;IMP-M2-303BB87ACE-P005	Downloads/theory-of-analysis-functions.tex	L1550-L1564	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0098	SEM-2DF9336C625C	IMP-DL-E532B44856-P033	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-E532B44856-P033;IMP-M2-C037D998D4-P033	Downloads/theory-of-analysis-functions-II.tex	L3441-L3648	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0099	SEM-2E4040C58020	IMP-DL-2370D81D66-P077	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P077;IMP-M2-D036BAB254-P077	Downloads/theory-of-analysis-FD.tex	L5824-L5873	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0100	SEM-2E9B16CA6B3D	IMP-DL-873C6F4098-P103	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P103;IMP-M2-CFC28ED568-P103	Downloads/theory-of-analysis-II.tex	L3771-L3860	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0101	SEM-2F17A77D4971	IMP-DL-117191C0EC-P006	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P006;IMP-M2-40A546CAA2-P006	Downloads/theory-of-analysis-topics.tex	L578-L580	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0102	SEM-2F50B50B9C97	IMP-DL-E532B44856-P010	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-E532B44856-P010;IMP-M2-C037D998D4-P010	Downloads/theory-of-analysis-functions-II.tex	L1966-L2003	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
