canonical_dossier_id	volume	chapter_code	chapter_title	entry_kind	ordinal_in_chapter_kind	label	title	source_path	source_line	placement	solution_mode	solution_path	provenance_origin	provenance_ledger	provenance_source_file	provenance_source_block_id	mapped_source_rules	source_rule_dispositions
prob:i05-dossier-01	I	I/05	Linear Transformations	problem	1	prob:i05-dossier-01	Basis images determine a map	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	85	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T05.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-02	I	I/05	Linear Transformations	problem	2	prob:i05-dossier-02	Detecting nonlinearity quickly	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	92	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T05.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-03	I	I/05	Linear Transformations	problem	3	prob:i05-dossier-03	Differentiation as an operator	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	99	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T05.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-04	I	I/05	Linear Transformations	problem	4	prob:i05-dossier-04	Composition order	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	106	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-05	I	I/05	Linear Transformations	problem	5	prob:i05-dossier-05	A nilpotent map	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	113	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-06	I	I/05	Linear Transformations	problem	6	prob:i05-dossier-06	Evaluation functional	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	120	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-07	I	I/05	Linear Transformations	problem	7	prob:i05-dossier-07	Inverse linearity	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	127	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-08	I	I/05	Linear Transformations	problem	8	prob:i05-dossier-08	Zero map versus zero vector	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	134	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-09	I	I/05	Linear Transformations	problem	9	prob:i05-dossier-09	A projection decomposition	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	141	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-10	I	I/05	Linear Transformations	problem	10	prob:i05-dossier-10	A linear map from a formula	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	148	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-11	I	I/05	Linear Transformations	problem	11	prob:i05-dossier-11	Restriction to a subspace	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	155	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i05-dossier-12	I	I/05	Linear Transformations	problem	12	prob:i05-dossier-12	Operator synthesis	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	162	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch05_linear_transformations/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-01	I	I/06	Kernels, Images and Isomorphisms	problem	1	prob:i06-dossier-01	Rank-nullity from equations	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	85	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T06.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-02	I	I/06	Kernels, Images and Isomorphisms	problem	2	prob:i06-dossier-02	Kernel detects injectivity	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	92	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T06.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-03	I	I/06	Kernels, Images and Isomorphisms	problem	3	prob:i06-dossier-03	First isomorphism theorem	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	99	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T06.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-04	I	I/06	Kernels, Images and Isomorphisms	problem	4	prob:i06-dossier-04	Trace kernel	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	106	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-05	I	I/06	Kernels, Images and Isomorphisms	problem	5	prob:i06-dossier-05	Image of differentiation	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	113	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-06	I	I/06	Kernels, Images and Isomorphisms	problem	6	prob:i06-dossier-06	Injective endomorphism	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	120	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-07	I	I/06	Kernels, Images and Isomorphisms	problem	7	prob:i06-dossier-07	A quotient dimension	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	127	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-08	I	I/06	Kernels, Images and Isomorphisms	problem	8	prob:i06-dossier-08	Rank under composition	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	134	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-09	I	I/06	Kernels, Images and Isomorphisms	problem	9	prob:i06-dossier-09	Same kernel, different maps	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	141	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-10	I	I/06	Kernels, Images and Isomorphisms	problem	10	prob:i06-dossier-10	Surjective map splitting	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	148	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-11	I	I/06	Kernels, Images and Isomorphisms	problem	11	prob:i06-dossier-11	Kernel of a matrix operator	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	155	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i06-dossier-12	I	I/06	Kernels, Images and Isomorphisms	problem	12	prob:i06-dossier-12	Structural synthesis	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	162	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch06_kernels_images_and_isomorphisms/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-01	I	I/07	Matrix Representation of Linear Maps	problem	1	prob:i07-dossier-01	Matrix from basis images	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	85	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T07.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-02	I	I/07	Matrix Representation of Linear Maps	problem	2	prob:i07-dossier-02	Composition matrix	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	92	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T07.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-03	I	I/07	Matrix Representation of Linear Maps	problem	3	prob:i07-dossier-03	Similarity from basis change	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	99	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	T07.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-04	I	I/07	Matrix Representation of Linear Maps	problem	4	prob:i07-dossier-04	Derivative matrix	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	106	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-05	I	I/07	Matrix Representation of Linear Maps	problem	5	prob:i07-dossier-05	Rank from columns	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	113	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-06	I	I/07	Matrix Representation of Linear Maps	problem	6	prob:i07-dossier-06	Elementary matrix meaning	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	120	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-07	I	I/07	Matrix Representation of Linear Maps	problem	7	prob:i07-dossier-07	Inverse matrix as inverse map	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	127	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-08	I	I/07	Matrix Representation of Linear Maps	problem	8	prob:i07-dossier-08	Rectangular matrix	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	134	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-09	I	I/07	Matrix Representation of Linear Maps	problem	9	prob:i07-dossier-09	Same operator, different matrices	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	141	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-10	I	I/07	Matrix Representation of Linear Maps	problem	10	prob:i07-dossier-10	Projection matrix	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	148	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-11	I	I/07	Matrix Representation of Linear Maps	problem	11	prob:i07-dossier-11	Column space and image	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	155	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i07-dossier-12	I	I/07	Matrix Representation of Linear Maps	problem	12	prob:i07-dossier-12	Matrix synthesis	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	162	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch07_matrix_representation_of_linear_maps/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-01	I	I/08	Determinants and Trace	problem	1	prob:i08-dossier-01	Determinant by elimination	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	85	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	OVR.I_08.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-02	I	I/08	Determinants and Trace	problem	2	prob:i08-dossier-02	Effect of a row replacement	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	92	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	OVR.I_08.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-03	I	I/08	Determinants and Trace	problem	3	prob:i08-dossier-03	Area scaling	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	99	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-1.tex	OVR.I_08.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-04	I	I/08	Determinants and Trace	problem	4	prob:i08-dossier-04	Invertibility test	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	106	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-05	I	I/08	Determinants and Trace	problem	5	prob:i08-dossier-05	Trace cyclicity	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	113	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-06	I	I/08	Determinants and Trace	problem	6	prob:i08-dossier-06	Similarity invariants	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	120	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-07	I	I/08	Determinants and Trace	problem	7	prob:i08-dossier-07	Determinant of a reflection	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	127	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-08	I	I/08	Determinants and Trace	problem	8	prob:i08-dossier-08	Determinant of a shear	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	134	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-09	I	I/08	Determinants and Trace	problem	9	prob:i08-dossier-09	Trace of rank one	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	141	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-10	I	I/08	Determinants and Trace	problem	10	prob:i08-dossier-10	Block triangular determinant	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	148	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-11	I	I/08	Determinants and Trace	problem	11	prob:i08-dossier-11	Orientation test	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	155	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-12	I	I/08	Determinants and Trace	problem	12	prob:i08-dossier-12	Determinant synthesis	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	162	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch08_determinants_and_trace/chapter.tex	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i09-dossier-01	I	I/09	Eigenvalues and Eigenvectors	problem	1	prob:i09-dossier-01	Defective shear	books/vol01_linear_algebra/chapters/ch09_eigenvalues_and_eigenvectors/chapter.tex	85	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol01_linear_algebra/chapters/ch09_eigenvalues_and_eigenvectors/chapter.tex	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T01.SECTION	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
