solution_id	source_id	solution_source_file	solution_line_range	solution_kind	source_problem_number	linked_problem_id	link_status	reconciliation_status	reconciliation_method	reconciliation_confidence	candidate_problem_ids	solution_text_hash	solution_semantic_unit_id	refinement_status	refinement_method	editorial_resolution_status	editorial_resolution_method	previous_linked_problem_id	structural_relink_status	structural_relink_method	previous_candidate_problem_ids	editorial_note	editorial_decision	editorial_rationale
IMP-DL-20E278E436-S024	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L974-L993	SOLUTION	5.7	IMP-DL-20E278E436-R000956-4AAE9814	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R000956-4AAE9814	3f5e2ed638f951d0a00b67cf5c1af45762ac9e27a9a34797229771b6da496b81	SOLSEM-626977CC598D					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S025	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1011-L1036	SOLUTION	5.8	IMP-DL-20E278E436-R000996-34ABEC49	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R000996-34ABEC49	950e2d0dd871648fd9209535dab71739038cec152e870b4b5e7eae122a264879	SOLSEM-03378BE57E5C					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S026	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1064-L1093	SOLUTION	6.1	IMP-DL-20E278E436-R001038-509B88AF	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001038-509B88AF	dc2565747a3791426f467a317d005088f655bcdf76a0f87862431c8701bbae86	SOLSEM-0CA1C5F26006					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S027	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1103-L1124	SOLUTION	6.2	IMP-DL-20E278E436-R001096-4238FFF5	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001096-4238FFF5	ac9a8ee0f9632e81e6757e3ed3cd76b1b703bba65eace3546d022286a5b8c810	SOLSEM-1E97BB49A8F5					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S028	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1134-L1144	SOLUTION	6.3	IMP-DL-20E278E436-R001127-2FADDC7B	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001127-2FADDC7B	b8512442c8d1ed6de8a3e99d9941a14badb0c16f4cad78f2feff61d38c2a9185	SOLSEM-AF3E5E05B5E2					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S029	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1154-L1176	SOLUTION	6.4	IMP-DL-20E278E436-R001147-30D5620D	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001147-30D5620D	a0c0e99a86e8f8dcdf7b08c5be5ec0ae6498379579cbae1d9260474e41f310d3	SOLSEM-3FA5F278FF6C					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S030	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1186-L1196	SOLUTION	6.5	IMP-DL-20E278E436-R001179-26A33F29	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001179-26A33F29	3ed61b9f2e0f092d7db5932969e09dd54cfb9d4164f97551ed4d8951b0be43bb	SOLSEM-BC6B034AAD34					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S031	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1206-L1225	SOLUTION	6.6	IMP-DL-20E278E436-R001199-1F4649B1	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001199-1F4649B1	2c0918fd67a67b86014062a5d95c21806983ab0bf5926dc1752303440d552a52	SOLSEM-9874E5FED5A3					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S032	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1252-L1281	SOLUTION	6.1	IMP-DL-20E278E436-R001226-509B88AF	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001226-509B88AF	dc2565747a3791426f467a317d005088f655bcdf76a0f87862431c8701bbae86	SOLSEM-0CA1C5F26006					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S033	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1294-L1326	SOLUTION	6.2	IMP-DL-20E278E436-R001284-BB4FEAA8	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001284-BB4FEAA8	af25e90f3180cbd609813af8275c7f9064bc7257676e8391310c5cd956921cf6	SOLSEM-226E43485114					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S034	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1343-L1360	SOLUTION	6.3	IMP-DL-20E278E436-R001329-0167F814	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001329-0167F814	12ea43bdfe7d12e63aaf9e1347056fa96ad947a9e0ed63592227cbfde430c251	SOLSEM-8611F2EA6FC8					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S035	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1379-L1400	SOLUTION	6.4	IMP-DL-20E278E436-R001363-E6091540	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001363-E6091540	909be022f16958a4f4bd3c10991283132c19f11f19faeeaa1c0d61edf137ab94	SOLSEM-DC4158CA9F5A					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S036	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1427-L1464	SOLUTION	6.5	IMP-DL-20E278E436-R001403-77515B04	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001403-77515B04	c1c38c8b50469572d9b0e029427a1052c99c4e332b1f12431e79e031a7ecff7b	SOLSEM-8EC3E55D7CFB					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S037	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1484-L1511	SOLUTION	6.3	IMP-DL-20E278E436-R001466-A8FD3D2E	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001466-A8FD3D2E	75f26f2d7f50a30c24644f9b9c25f30074908072a52b6c95a0e35335cf1c61dd	SOLSEM-2F554A62C9CF					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S038	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1542-L1572	SOLUTION	6.4	IMP-DL-20E278E436-R001513-9172B7D9	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001513-9172B7D9	452dafb28cda2e7733414479da5f174e22f36ae15ac3a9f4affc8a8659d0675b	SOLSEM-D195E6FADB04					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S039	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1624-L1664	SOLUTION	6.5	IMP-DL-20E278E436-R001593-D8D13E89	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001593-D8D13E89	9963224a1754e520ee918cc0d00d3a6c7e2bb42489af5156c654b51c388bb34e	SOLSEM-0991BF5BB5EE					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S040	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1669-L1679	SOLUTION	7.1	IMP-DL-20E278E436-R001666-3FF2E0E5	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001666-3FF2E0E5	7170ac160d8d60dbccb9f1acda92c174bae0fd3bd1c45c14149b715af1ebb557	SOLSEM-ACD7BC2F1529					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S041	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1692-L1706	SOLUTION	7.2	IMP-DL-20E278E436-R001682-89852AAC	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001682-89852AAC	dee5d1fd43a58eba9b108cc5a2e65a54788c972c0389ee49e2a883bd1a91d45e	SOLSEM-EE29472945DD					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S042	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1715-L1723	SOLUTION	7.3	IMP-DL-20E278E436-R001708-E998E307	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001708-E998E307	87621c4a3c2b93a14ab9f7723f7772316698c9a1b0c55c941eb4838573e46a4d	SOLSEM-B0A7C8881F11					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S043	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1733-L1740	SOLUTION	7.4	IMP-DL-20E278E436-R001726-4B2B736E	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001726-4B2B736E	ffd94d5215c6ef9f29ba34993a1bf6d22aeea650cb4dc6facd7433bbc2e32f37	SOLSEM-E7D91D7C27B5					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S044	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1749-L1762	SOLUTION	7.5	IMP-DL-20E278E436-R001743-EB832D3E	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001743-EB832D3E	baf36c7512ab4c477c3efc53409d1cef2584f4d97733220ae25e2bf17ddbdcd3	SOLSEM-BA3704DFA9BE					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S045	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1775-L1785	SOLUTION	7.6	IMP-DL-20E278E436-R001764-F2B95AE6	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001764-F2B95AE6	7137ab420957eadceb3ea3ff58dfc5d219ab8b4080f500369ce2e437188f6375	SOLSEM-7BF07B1D2AE4					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S046	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1796-L1802	SOLUTION	7.6	IMP-DL-20E278E436-R001764-F2B95AE6	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001764-F2B95AE6	2c346252ed5c521cdfdef214bf253d9ff0be2aab02e12487e15211ba3e49f6e4	SOLSEM-4CCD10F79AAD					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S047	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1809-L1821	SOLUTION	7.6	IMP-DL-20E278E436-R001764-F2B95AE6	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001764-F2B95AE6	0ff2bebb98e3fad1bb043d314f268c115b3b98c4b667b203bf18ff357df93e81	SOLSEM-FE85822E0AE7					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S048	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1850-L1861	SOLUTION	8.2	IMP-DL-20E278E436-R001844-5EDF3FFE	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001844-5EDF3FFE	ab861ab5180c65d1e172fcf0363ea2f4ee2cbaedabee3983ceec824a0e1ea986	SOLSEM-21B7E3157434					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S049	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1872-L1875	SOLUTION	8.3	IMP-DL-20E278E436-R001863-BC471B4F	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001863-BC471B4F	91f96b104ba7a8069300cf7b3c07de4b58d5212e942c8d9f5b127680b319e087	SOLSEM-66CEBCBCC72B					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S050	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1879-L1884	SOLUTION	8.3	IMP-DL-20E278E436-R001863-BC471B4F	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001863-BC471B4F	775b6d6f540e3297119fe3b8e93305b13ddf6f6415c26cc95f45b3e7a07745e6	SOLSEM-0E6F6B6A4A23					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S051	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1919-L1924	SOLUTION	8.4	IMP-DL-20E278E436-R001888-EB43B8DC	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001888-EB43B8DC	cad49172c63c80a22acbbfadefe795cc3f85fecfc8d6539fa44f6d5cb3b618b5	SOLSEM-41EFA82AF4AC					IMP-DL-20E278E436-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-20E278E436-S052	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L1954-L1964	SOLUTION	8.5	IMP-DL-20E278E436-R001946-3C19B535	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R001946-3C19B535	5888ef11ac0372585a7865684e0f984bd3447ef8f350d65578220cedde44d818	SOLSEM-6896F7FBE8B0					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S053	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L2011-L2022	SOLUTION	8.7	IMP-DL-20E278E436-R002004-C2C448DF	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R002004-C2C448DF	21ae0eb044ab313173428285fbd875b58b7e9cc07669b1777ab1418d5a7bf7bd	SOLSEM-B514FF8086FF					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S054	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L2027-L2048	SOLUTION	8.7	IMP-DL-20E278E436-R002004-C2C448DF	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-R002004-C2C448DF	0eb6a6d14118e9ec14e030e826d6374536e9df68755b903248921f2b6e90774b	SOLSEM-52EFCDC6D46A					IMP-DL-20E278E436-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-20E278E436-S055	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L2180-L2186	SOLUTION	9.3	IMP-DL-20E278E436-R002160-7EC1330C	LINKED_COMPANION_FILE	RESOLVED_SOURCE_GROUNDED_EDITORIAL_LINK	COMPANION_EXACT_DUPLICATE_EQUIVALENCE	HIGH	IMP-DL-20E278E436-R002160-7EC1330C	dfcd5266d2dc00ee210e84286c425ac8c2b723211c1d7dd71e2ac866f9c233df	SOLSEM-F0C1695725CA					IMP-DL-20E278E436-R002160-7EC1330C					ACCEPT	Source-grounded P2/P3 review: solution matches exact current or recovered source statement.
IMP-DL-20E278E436-S056	IMP-DL-20E278E436	Downloads/merged_exercises_FULL_v2 (1).tex	L2262-L2276	SOLUTION	9.5	IMP-DL-20E278E436-P025	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-20E278E436-P025	6821cebf4a83d9dd8dd4132fc4651106fe3565f7083e282776ee0eabc7b9f5ce	SOLSEM-6601CBB9C7C1											
IMP-DL-DCF8055ABA-S001	IMP-DL-DCF8055ABA	Downloads/merged_exercises_FULL_v2 (2).tex	L10-L15	SOLUTION	3.6	IMP-DL-DCF8055ABA-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-DCF8055ABA-P001	4fe73a3a8e99992ee80c138332ee7fdae801e0f3aae5be801a3178f08db2cfdf	SOLSEM-52CED4CD2963											
IMP-DL-DCF8055ABA-S002	IMP-DL-DCF8055ABA	Downloads/merged_exercises_FULL_v2 (2).tex	L29-L41	SOLUTION	3.6	IMP-DL-DCF8055ABA-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-DCF8055ABA-P001	9b406286ece9ce28c08c44095e8fdcc1b8f8b603b43d81d0439473e97c3fb7f1	SOLSEM-B92321A2E77D											
IMP-DL-DCF8055ABA-S003	IMP-DL-DCF8055ABA	Downloads/merged_exercises_FULL_v2 (2).tex	L46-L51	SOLUTION	3.6	IMP-DL-DCF8055ABA-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-DCF8055ABA-P001	9938cd3e78ee67c3b3d16e02bbe8e68604b9a9f49472a8e52bc86b5f7db46e03	SOLSEM-D71F8DA490E5											
IMP-DL-D171CB8A69-S001	IMP-DL-D171CB8A69	Downloads/merged_exercises_FULL_v2 (3).tex	L10-L15	SOLUTION	3.6	IMP-DL-D171CB8A69-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D171CB8A69-P001	4fe73a3a8e99992ee80c138332ee7fdae801e0f3aae5be801a3178f08db2cfdf	SOLSEM-52CED4CD2963											
IMP-DL-D171CB8A69-S002	IMP-DL-D171CB8A69	Downloads/merged_exercises_FULL_v2 (3).tex	L29-L41	SOLUTION	3.6	IMP-DL-D171CB8A69-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D171CB8A69-P001	9b406286ece9ce28c08c44095e8fdcc1b8f8b603b43d81d0439473e97c3fb7f1	SOLSEM-B92321A2E77D											
IMP-DL-D171CB8A69-S003	IMP-DL-D171CB8A69	Downloads/merged_exercises_FULL_v2 (3).tex	L46-L51	SOLUTION	3.6	IMP-DL-D171CB8A69-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D171CB8A69-P001	9938cd3e78ee67c3b3d16e02bbe8e68604b9a9f49472a8e52bc86b5f7db46e03	SOLSEM-D71F8DA490E5											
IMP-DL-D171CB8A69-S004	IMP-DL-D171CB8A69	Downloads/merged_exercises_FULL_v2 (3).tex	L63-L95	SOLUTION	3.5	IMP-DL-D171CB8A69-P002	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D171CB8A69-P002	ca6c22c9a36eb3657c610009bba68646fa8fbfd03a77168f730b5c8a1b2c67ef	SOLSEM-9B134EDBC468											
IMP-DL-890EB1F6EA-S001	IMP-DL-890EB1F6EA	Downloads/merged_exercises_FULL_v2.tex	L313-L315	SOLUTION	3.4	IMP-DL-890EB1F6EA-P018	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-890EB1F6EA-P018	9c373250c86d15d7d97d6300e90eb8be6baf772e023679524e2410fa77f027e0	SOLSEM-88A0DC766E4C											
IMP-DL-0E3E7EC766-S001	IMP-DL-0E3E7EC766	Downloads/theory-of-algebraic-geometry-1.tex	L215-L357	SOLUTION	1	IMP-DL-0E3E7EC766-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0E3E7EC766-P001	cb2d6a8ed15fc39303bc50e72892fe929c6d52a7afe1c8fce94ecd642ca37267	SOLSEM-4877BA9C3E52											
IMP-DL-0E3E7EC766-S002	IMP-DL-0E3E7EC766	Downloads/theory-of-algebraic-geometry-1.tex	L374-L377	SOLUTION	2	IMP-DL-0E3E7EC766-P002	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0E3E7EC766-P002	68d9e53983c43ace7ad04f089421e0cdd79eee969179b4780374df5febacf4fd	SOLSEM-82A9BA7A0CD8											
IMP-DL-0E3E7EC766-S003	IMP-DL-0E3E7EC766	Downloads/theory-of-algebraic-geometry-1.tex	L736-L749	SOLUTION	3	IMP-DL-0E3E7EC766-R000712-68047675	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0E3E7EC766-R000712-68047675	dcd55d6491f072af2ffb2114131784a22f576b3a89a1c70a5e13508b749b2d34	SOLSEM-92C75BA5A94A					IMP-DL-0E3E7EC766-P003	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-0E3E7EC766-S004	IMP-DL-0E3E7EC766	Downloads/theory-of-algebraic-geometry-1.tex	L2956-L3027	SOLUTION	4	IMP-DL-0E3E7EC766-P016	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0E3E7EC766-P016	f6a81bfe3af1b59963acd2722228228e64d9b7e9daf34ee6487cf37cef0c449c	SOLSEM-7E4572888F24											
IMP-DL-0E3E7EC766-S005	IMP-DL-0E3E7EC766	Downloads/theory-of-algebraic-geometry-1.tex	L3498-L3547	SOLUTION	5	IMP-DL-0E3E7EC766-P017	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0E3E7EC766-P017	a0fde30976cf465c62195c95d3c0afe9e54d50159488a4be029a175aa064fc44	SOLSEM-1848EA019E42											
IMP-DL-0E3E7EC766-S006	IMP-DL-0E3E7EC766	Downloads/theory-of-algebraic-geometry-1.tex	L3850-L3869	SOLUTION	6	IMP-DL-0E3E7EC766-P018	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0E3E7EC766-P018	71ad1aededcd16203baabc6698737fe8e3d8c5b0432e6c29d102922b9e9accf5	SOLSEM-95F8FD596610											
IMP-DL-6B513C0C2F-S001	IMP-DL-6B513C0C2F	Downloads/theory-of-algebraic-geometry-10.tex	L220-L242	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-0A9B1F0A75-P004;IMP-DL-721195CCB5-PSR004607-99806BF8;IMP-DL-B7E3C22557-P002;IMP-DL-721195CCB5-PSR005225-E90913A1;IMP-DL-0A9B1F0A75-P002;IMP-DL-0B4CC237FA-P002;IMP-DL-0A9B1F0A75-P001;IMP-DL-D27460A55B-P005	c265c99ef30673956207b1ab93753c8d573be931923dc82c2dc4641c7a2aadce	SOLSEM-EBCCAEB05555											
IMP-DL-6B513C0C2F-S002	IMP-DL-6B513C0C2F	Downloads/theory-of-algebraic-geometry-10.tex	L370-L439	SOLUTION	1	IMP-DL-6B513C0C2F-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6B513C0C2F-P001	b94c9f38bf208138c36b21caed30389ecc1b97b0fb105ab67bed23ee48ed6edf	SOLSEM-0BA230F2074E											
IMP-DL-6B513C0C2F-S003	IMP-DL-6B513C0C2F	Downloads/theory-of-algebraic-geometry-10.tex	L473-L647	SOLUTION	2	IMP-DL-6B513C0C2F-PSR000440-CB268CF8	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6B513C0C2F-PSR000440-CB268CF8	2f41eac327e91d242cc4a7e4d3ceeb5703a83dd73c84e4d30f96d1e93ca33eac	SOLSEM-67839EF3B148					IMP-DL-6B513C0C2F-P002	RELINKED	SAME_FILE_NEAREST_PRECEDING_OBJECT				
IMP-DL-A99C7658F3-S001	IMP-DL-A99C7658F3	Downloads/theory-of-algebraic-geometry-2.tex	L193-L351	SOLUTION	7.	IMP-DL-A99C7658F3-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-A99C7658F3-P001	60e58c99f4262227e56eb185c9184fbb070ad8f50a9f29a113129d98b8cedd5a	SOLSEM-D9AB381E1FBD											
IMP-DL-0B4CC237FA-S001	IMP-DL-0B4CC237FA	Downloads/theory-of-algebraic-geometry-3.tex	L188-L301	SOLUTION	11.	IMP-DL-0B4CC237FA-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0B4CC237FA-P001	6cb3ea4022d294666c6587000ac52a4f187f8736da98f2aa1f5f0dae128a5c43	SOLSEM-299EEE73AF05											
