solution_id	solution_kind	solution_source_file	source_problem_number	old_linked_problem_id	new_linked_problem_id	reconciliation_status	reconciliation_method	confidence	candidate_problem_ids	notes
IMP-DL-183AD43C4C-S048	SOLUTION	Downloads/theory-of-real-analysis.tex	8.2	IMP-DL-183AD43C4C-R001902-5EDF3FFE	IMP-DL-183AD43C4C-R001902-5EDF3FFE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-183AD43C4C-R001902-5EDF3FFE	Existing structural link retained.
IMP-DL-183AD43C4C-S049	SOLUTION	Downloads/theory-of-real-analysis.tex	8.3	IMP-DL-183AD43C4C-R001921-BC471B4F	IMP-DL-183AD43C4C-R001921-BC471B4F	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-183AD43C4C-R001921-BC471B4F	Existing structural link retained.
IMP-DL-183AD43C4C-S050	SOLUTION	Downloads/theory-of-real-analysis.tex	8.3	IMP-DL-183AD43C4C-R001921-BC471B4F	IMP-DL-183AD43C4C-R001921-BC471B4F	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-183AD43C4C-R001921-BC471B4F	Existing structural link retained.
IMP-DL-183AD43C4C-S051	SOLUTION	Downloads/theory-of-real-analysis.tex	8.4	IMP-DL-183AD43C4C-R001946-EB43B8DC	IMP-DL-183AD43C4C-R001946-EB43B8DC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-183AD43C4C-R001946-EB43B8DC	Existing structural link retained.
IMP-DL-183AD43C4C-S052	SOLUTION	Downloads/theory-of-real-analysis.tex	8.5	IMP-DL-183AD43C4C-R002004-3C19B535	IMP-DL-183AD43C4C-R002004-3C19B535	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-183AD43C4C-R002004-3C19B535	Existing structural link retained.
IMP-DL-183AD43C4C-S053	SOLUTION	Downloads/theory-of-real-analysis.tex	8.7	IMP-DL-183AD43C4C-R002062-C2C448DF	IMP-DL-183AD43C4C-R002062-C2C448DF	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-183AD43C4C-R002062-C2C448DF	Existing structural link retained.
IMP-DL-183AD43C4C-S054	SOLUTION	Downloads/theory-of-real-analysis.tex	8.7	IMP-DL-183AD43C4C-R002062-C2C448DF	IMP-DL-183AD43C4C-R002062-C2C448DF	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-183AD43C4C-R002062-C2C448DF	Existing structural link retained.
IMP-DL-183AD43C4C-S055	SOLUTION	Downloads/theory-of-real-analysis.tex	9.3		IMP-DL-183AD43C4C-R002218-7EC1330C	RESOLVED_AUTO	COMPANION_EXACT_DUPLICATE_EQUIVALENCE	HIGH	IMP-DL-183AD43C4C-R002218-7EC1330C;IMP-M2-1895C43FC6-R002218-7EC1330C;IMP-DL-20E278E436-R002160-7EC1330C;IMP-DL-E12021E60A-P012;IMP-M2-50B0B212DD-R002160-7EC1330C	Auto-link applied only under strict unique companion/number/content rules.
IMP-DL-183AD43C4C-S056	SOLUTION	Downloads/theory-of-real-analysis.tex	9.5	IMP-DL-183AD43C4C-P025	IMP-DL-183AD43C4C-P025	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-183AD43C4C-P025	Existing structural link retained.
IMP-M2-844641160C-S001	SOLUTION	MATH-ALLS-2/ex38g_ex39.tex	3.8	IMP-M2-844641160C-P001	IMP-M2-844641160C-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-844641160C-P001	Existing structural link retained.
IMP-M2-844641160C-S002	SOLUTION	MATH-ALLS-2/ex38g_ex39.tex	3.9	IMP-M2-844641160C-P002	IMP-M2-844641160C-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-844641160C-P002	Existing structural link retained.
IMP-M2-1B079427AF-S001	SOLUTION	MATH-ALLS-2/ex3_8_takagi.tex	3.8	IMP-M2-1B079427AF-P001	IMP-M2-1B079427AF-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1B079427AF-P001	Existing structural link retained.
IMP-M2-1B079427AF-S002	SOLUTION	MATH-ALLS-2/ex3_8_takagi.tex	3.8	IMP-M2-1B079427AF-P001	IMP-M2-1B079427AF-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1B079427AF-P001	Existing structural link retained.
IMP-M2-1B079427AF-S003	SOLUTION	MATH-ALLS-2/ex3_8_takagi.tex	3.8	IMP-M2-1B079427AF-P001	IMP-M2-1B079427AF-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1B079427AF-P001	Existing structural link retained.
IMP-M2-7532C96B86-S001	SOLUTION	MATH-ALLS-2/Exercise_1_2_append.tex	1.2	IMP-M2-7532C96B86-P001	IMP-M2-7532C96B86-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-7532C96B86-P001	Existing structural link retained.
IMP-M2-22F064D6B8-S001	SOLUTION	MATH-ALLS-2/exercise_4_solutions (1).tex	4.1			UNRESOLVED_NUMBERING_MISMATCH	NUMBERING_MISMATCH_DETECTED	REVIEW	IMP-M2-68556E3D88-P011;IMP-M2-68556E3D88-P010;IMP-DL-11EDF39EA7-P011;IMP-DL-11EDF39EA7-P010;IMP-M2-22F064D6B8-P001;IMP-DL-AE41E61130-P001	Likely companion numbering shift detected; not auto-applied. See NUMBERING_MISMATCHES.tsv.
IMP-M2-22F064D6B8-S002	SOLUTION	MATH-ALLS-2/exercise_4_solutions (1).tex	4.2			UNRESOLVED_NUMBERING_MISMATCH	NUMBERING_MISMATCH_DETECTED	REVIEW		Likely companion numbering shift detected; not auto-applied. See NUMBERING_MISMATCHES.tsv.
IMP-M2-22F064D6B8-S003	SOLUTION	MATH-ALLS-2/exercise_4_solutions (1).tex	4.3			UNRESOLVED_NUMBERING_MISMATCH	NUMBERING_MISMATCH_DETECTED	REVIEW	IMP-M2-68556E3D88-P012;IMP-M2-68556E3D88-P013;IMP-M2-68556E3D88-P014;IMP-DL-11EDF39EA7-P012;IMP-DL-11EDF39EA7-P013;IMP-DL-11EDF39EA7-P014	Likely companion numbering shift detected; not auto-applied. See NUMBERING_MISMATCHES.tsv.
IMP-M2-22F064D6B8-S004	SOLUTION	MATH-ALLS-2/exercise_4_solutions (1).tex	4.4			UNRESOLVED_NUMBERING_MISMATCH	NUMBERING_MISMATCH_DETECTED	REVIEW	IMP-M2-22F064D6B8-P003;IMP-M2-22F064D6B8-P004;IMP-DL-AE41E61130-P003;IMP-DL-AE41E61130-P004	Likely companion numbering shift detected; not auto-applied. See NUMBERING_MISMATCHES.tsv.
IMP-M2-F3944A3F22-S001	SOLUTION	MATH-ALLS-2/merged_exercises_FULL (2).tex	3.4	IMP-M2-F3944A3F22-P002	IMP-M2-F3944A3F22-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F3944A3F22-P002	Existing structural link retained.
IMP-M2-50B0B212DD-S001	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.4	IMP-M2-50B0B212DD-P018	IMP-M2-50B0B212DD-P018	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P018	Existing structural link retained.
IMP-M2-50B0B212DD-S002	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.5	IMP-M2-50B0B212DD-P019	IMP-M2-50B0B212DD-P019	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P019	Existing structural link retained.
IMP-M2-50B0B212DD-S003	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.6	IMP-M2-50B0B212DD-P020	IMP-M2-50B0B212DD-P020	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P020	Existing structural link retained.
IMP-M2-50B0B212DD-S004	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.6	IMP-M2-50B0B212DD-P020	IMP-M2-50B0B212DD-P020	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P020	Existing structural link retained.
IMP-M2-50B0B212DD-S005	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.6	IMP-M2-50B0B212DD-P020	IMP-M2-50B0B212DD-P020	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P020	Existing structural link retained.
IMP-M2-50B0B212DD-S006	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.8	IMP-M2-50B0B212DD-P021	IMP-M2-50B0B212DD-P021	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P021	Existing structural link retained.
IMP-M2-50B0B212DD-S007	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.8	IMP-M2-50B0B212DD-P021	IMP-M2-50B0B212DD-P021	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P021	Existing structural link retained.
IMP-M2-50B0B212DD-S008	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.8	IMP-M2-50B0B212DD-P021	IMP-M2-50B0B212DD-P021	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P021	Existing structural link retained.
IMP-M2-50B0B212DD-S009	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.8	IMP-M2-50B0B212DD-P022	IMP-M2-50B0B212DD-P022	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P022	Existing structural link retained.
IMP-M2-50B0B212DD-S010	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	3.9	IMP-M2-50B0B212DD-R000511-7402CDFC	IMP-M2-50B0B212DD-R000511-7402CDFC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000511-7402CDFC	Existing structural link retained.
IMP-M2-50B0B212DD-S011	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	4.1	IMP-M2-50B0B212DD-R000511-7402CDFC	IMP-M2-50B0B212DD-R000511-7402CDFC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000511-7402CDFC	Existing structural link retained.
IMP-M2-50B0B212DD-S012	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	4.2	IMP-M2-50B0B212DD-R000511-7402CDFC	IMP-M2-50B0B212DD-R000511-7402CDFC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000511-7402CDFC	Existing structural link retained.
IMP-M2-50B0B212DD-S013	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	4.3	IMP-M2-50B0B212DD-R000511-7402CDFC	IMP-M2-50B0B212DD-R000511-7402CDFC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000511-7402CDFC	Existing structural link retained.
IMP-M2-50B0B212DD-S014	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	4.4	IMP-M2-50B0B212DD-R000511-7402CDFC	IMP-M2-50B0B212DD-R000511-7402CDFC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000511-7402CDFC	Existing structural link retained.
IMP-M2-50B0B212DD-S015	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	4.5	IMP-M2-50B0B212DD-R000618-FE3FC0F2	IMP-M2-50B0B212DD-R000618-FE3FC0F2	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000618-FE3FC0F2	Existing structural link retained.
IMP-M2-50B0B212DD-S016	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	4.6	IMP-M2-50B0B212DD-R000660-3F09880F	IMP-M2-50B0B212DD-R000660-3F09880F	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000660-3F09880F	Existing structural link retained.
IMP-M2-50B0B212DD-S017	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	4.7	IMP-M2-50B0B212DD-R000738-6D5EA944	IMP-M2-50B0B212DD-R000738-6D5EA944	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000738-6D5EA944	Existing structural link retained.
IMP-M2-50B0B212DD-S018	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	5.1	IMP-M2-50B0B212DD-R000771-009FEE51	IMP-M2-50B0B212DD-R000771-009FEE51	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000771-009FEE51	Existing structural link retained.
IMP-M2-50B0B212DD-S019	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	5.2	IMP-M2-50B0B212DD-R000789-8383E1FD	IMP-M2-50B0B212DD-R000789-8383E1FD	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000789-8383E1FD	Existing structural link retained.
IMP-M2-50B0B212DD-S020	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	5.3	IMP-M2-50B0B212DD-R000804-D56B67A7	IMP-M2-50B0B212DD-R000804-D56B67A7	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000804-D56B67A7	Existing structural link retained.
IMP-M2-50B0B212DD-S021	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	5.4	IMP-M2-50B0B212DD-R000822-03FD1A79	IMP-M2-50B0B212DD-R000822-03FD1A79	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000822-03FD1A79	Existing structural link retained.
IMP-M2-50B0B212DD-S022	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	5.5	IMP-M2-50B0B212DD-R000846-56A0F0C1	IMP-M2-50B0B212DD-R000846-56A0F0C1	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000846-56A0F0C1	Existing structural link retained.
IMP-M2-50B0B212DD-S023	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	5.6	IMP-M2-50B0B212DD-R000913-51C57284	IMP-M2-50B0B212DD-R000913-51C57284	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000913-51C57284	Existing structural link retained.
IMP-M2-50B0B212DD-S024	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	5.7	IMP-M2-50B0B212DD-R000956-4AAE9814	IMP-M2-50B0B212DD-R000956-4AAE9814	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000956-4AAE9814	Existing structural link retained.
IMP-M2-50B0B212DD-S025	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	5.8	IMP-M2-50B0B212DD-R000996-34ABEC49	IMP-M2-50B0B212DD-R000996-34ABEC49	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R000996-34ABEC49	Existing structural link retained.
IMP-M2-50B0B212DD-S026	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.1	IMP-M2-50B0B212DD-R001038-509B88AF	IMP-M2-50B0B212DD-R001038-509B88AF	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001038-509B88AF	Existing structural link retained.
IMP-M2-50B0B212DD-S027	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.2	IMP-M2-50B0B212DD-R001096-4238FFF5	IMP-M2-50B0B212DD-R001096-4238FFF5	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001096-4238FFF5	Existing structural link retained.
IMP-M2-50B0B212DD-S028	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.3	IMP-M2-50B0B212DD-R001127-2FADDC7B	IMP-M2-50B0B212DD-R001127-2FADDC7B	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001127-2FADDC7B	Existing structural link retained.
IMP-M2-50B0B212DD-S029	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.4	IMP-M2-50B0B212DD-R001147-30D5620D	IMP-M2-50B0B212DD-R001147-30D5620D	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001147-30D5620D	Existing structural link retained.
IMP-M2-50B0B212DD-S030	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.5	IMP-M2-50B0B212DD-R001179-26A33F29	IMP-M2-50B0B212DD-R001179-26A33F29	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001179-26A33F29	Existing structural link retained.
IMP-M2-50B0B212DD-S031	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.6	IMP-M2-50B0B212DD-R001199-1F4649B1	IMP-M2-50B0B212DD-R001199-1F4649B1	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001199-1F4649B1	Existing structural link retained.
IMP-M2-50B0B212DD-S032	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.1	IMP-M2-50B0B212DD-R001226-509B88AF	IMP-M2-50B0B212DD-R001226-509B88AF	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001226-509B88AF	Existing structural link retained.
IMP-M2-50B0B212DD-S033	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.2	IMP-M2-50B0B212DD-R001284-BB4FEAA8	IMP-M2-50B0B212DD-R001284-BB4FEAA8	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001284-BB4FEAA8	Existing structural link retained.
IMP-M2-50B0B212DD-S034	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.3	IMP-M2-50B0B212DD-R001329-0167F814	IMP-M2-50B0B212DD-R001329-0167F814	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001329-0167F814	Existing structural link retained.
IMP-M2-50B0B212DD-S035	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.4	IMP-M2-50B0B212DD-R001363-E6091540	IMP-M2-50B0B212DD-R001363-E6091540	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001363-E6091540	Existing structural link retained.
IMP-M2-50B0B212DD-S036	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.5	IMP-M2-50B0B212DD-R001403-77515B04	IMP-M2-50B0B212DD-R001403-77515B04	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001403-77515B04	Existing structural link retained.
IMP-M2-50B0B212DD-S037	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.3	IMP-M2-50B0B212DD-R001466-A8FD3D2E	IMP-M2-50B0B212DD-R001466-A8FD3D2E	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001466-A8FD3D2E	Existing structural link retained.
IMP-M2-50B0B212DD-S038	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.4	IMP-M2-50B0B212DD-R001513-9172B7D9	IMP-M2-50B0B212DD-R001513-9172B7D9	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001513-9172B7D9	Existing structural link retained.
IMP-M2-50B0B212DD-S039	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	6.5	IMP-M2-50B0B212DD-R001593-D8D13E89	IMP-M2-50B0B212DD-R001593-D8D13E89	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001593-D8D13E89	Existing structural link retained.
IMP-M2-50B0B212DD-S040	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	7.1	IMP-M2-50B0B212DD-R001666-3FF2E0E5	IMP-M2-50B0B212DD-R001666-3FF2E0E5	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001666-3FF2E0E5	Existing structural link retained.
IMP-M2-50B0B212DD-S041	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	7.2	IMP-M2-50B0B212DD-R001682-89852AAC	IMP-M2-50B0B212DD-R001682-89852AAC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001682-89852AAC	Existing structural link retained.
IMP-M2-50B0B212DD-S042	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	7.3	IMP-M2-50B0B212DD-R001708-E998E307	IMP-M2-50B0B212DD-R001708-E998E307	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001708-E998E307	Existing structural link retained.
IMP-M2-50B0B212DD-S043	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	7.4	IMP-M2-50B0B212DD-R001726-4B2B736E	IMP-M2-50B0B212DD-R001726-4B2B736E	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001726-4B2B736E	Existing structural link retained.
IMP-M2-50B0B212DD-S044	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	7.5	IMP-M2-50B0B212DD-R001743-EB832D3E	IMP-M2-50B0B212DD-R001743-EB832D3E	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001743-EB832D3E	Existing structural link retained.
IMP-M2-50B0B212DD-S045	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	7.6	IMP-M2-50B0B212DD-R001764-F2B95AE6	IMP-M2-50B0B212DD-R001764-F2B95AE6	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001764-F2B95AE6	Existing structural link retained.
IMP-M2-50B0B212DD-S046	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	7.6	IMP-M2-50B0B212DD-R001764-F2B95AE6	IMP-M2-50B0B212DD-R001764-F2B95AE6	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001764-F2B95AE6	Existing structural link retained.
IMP-M2-50B0B212DD-S047	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	7.6	IMP-M2-50B0B212DD-R001764-F2B95AE6	IMP-M2-50B0B212DD-R001764-F2B95AE6	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001764-F2B95AE6	Existing structural link retained.
IMP-M2-50B0B212DD-S048	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	8.2	IMP-M2-50B0B212DD-R001844-5EDF3FFE	IMP-M2-50B0B212DD-R001844-5EDF3FFE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001844-5EDF3FFE	Existing structural link retained.
IMP-M2-50B0B212DD-S049	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	8.3	IMP-M2-50B0B212DD-R001863-BC471B4F	IMP-M2-50B0B212DD-R001863-BC471B4F	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001863-BC471B4F	Existing structural link retained.
IMP-M2-50B0B212DD-S050	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	8.3	IMP-M2-50B0B212DD-R001863-BC471B4F	IMP-M2-50B0B212DD-R001863-BC471B4F	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001863-BC471B4F	Existing structural link retained.
IMP-M2-50B0B212DD-S051	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	8.4	IMP-M2-50B0B212DD-R001888-EB43B8DC	IMP-M2-50B0B212DD-R001888-EB43B8DC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001888-EB43B8DC	Existing structural link retained.
IMP-M2-50B0B212DD-S052	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	8.5	IMP-M2-50B0B212DD-R001946-3C19B535	IMP-M2-50B0B212DD-R001946-3C19B535	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R001946-3C19B535	Existing structural link retained.
IMP-M2-50B0B212DD-S053	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	8.7	IMP-M2-50B0B212DD-R002004-C2C448DF	IMP-M2-50B0B212DD-R002004-C2C448DF	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R002004-C2C448DF	Existing structural link retained.
IMP-M2-50B0B212DD-S054	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	8.7	IMP-M2-50B0B212DD-R002004-C2C448DF	IMP-M2-50B0B212DD-R002004-C2C448DF	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-R002004-C2C448DF	Existing structural link retained.
IMP-M2-50B0B212DD-S055	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	9.3		IMP-M2-50B0B212DD-R002160-7EC1330C	RESOLVED_AUTO	COMPANION_EXACT_DUPLICATE_EQUIVALENCE	HIGH	IMP-M2-50B0B212DD-R002160-7EC1330C;IMP-DL-20E278E436-R002160-7EC1330C;IMP-M2-1895C43FC6-R002218-7EC1330C;IMP-DL-183AD43C4C-R002218-7EC1330C;IMP-DL-E12021E60A-P012	Auto-link applied only under strict unique companion/number/content rules.
IMP-M2-50B0B212DD-S056	SOLUTION	MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex	9.5	IMP-M2-50B0B212DD-P025	IMP-M2-50B0B212DD-P025	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-50B0B212DD-P025	Existing structural link retained.
