solution_semantic_unit_id	solution_text_hash	member_count	member_solution_ids	source_files	linked_statement_hashes_before	candidate_statement_hashes	resolution	resolved_statement_hash	resolved_problem_id
SOLSEM-52EFCDC6D46A	0eb6a6d14118e9ec14e030e826d6374536e9df68755b903248921f2b6e90774b	4	IMP-DL-183AD43C4C-S054;IMP-DL-20E278E436-S054;IMP-M2-1895C43FC6-S054;IMP-M2-50B0B212DD-S054	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-94DAF154A644	0f16f854bfab8c1acd4180aa14be49df5a1c283bbafb78ad40d5cce81651e691	2	IMP-DL-3E276561C4-S011;IMP-M3-AB2FCA292B-S011	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	IMP-M3-AB2FCA292B-P001
SOLSEM-8CB96CF86E29	0f57539dbbb25e57513fd9907e6629bd849ed6ca7571adc484272c42768e730c	2	IMP-DL-ACE5A65961-S007;IMP-M3-251F2514E1-S007	Downloads/theory-of-commutative-algebra-2.tex;MATH_ALLS-3/theory-of-commutative-algebra-2.tex	d9c3987ad80c26f99608569ac4f093ba21fdf3369bce0314fd946cb1efb06e01	d9c3987ad80c26f99608569ac4f093ba21fdf3369bce0314fd946cb1efb06e01	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	d9c3987ad80c26f99608569ac4f093ba21fdf3369bce0314fd946cb1efb06e01	IMP-M3-251F2514E1-P006
SOLSEM-466908A85AD6	0f77ce8dd5298d6e0830627828669437e046c630f04e9975222fa6bc97266121	2	IMP-DL-724FD8B7B1-S008;IMP-M3-51E6A44D55-S008	Downloads/theory-of-commutative-algebra-1.tex;MATH_ALLS-3/theory-of-commutative-algebra-1.tex	4ec499bb0fc3396402c91d126eefc9a099d4eef9f0717d5ff623f954ccf7bde4	4ec499bb0fc3396402c91d126eefc9a099d4eef9f0717d5ff623f954ccf7bde4	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	4ec499bb0fc3396402c91d126eefc9a099d4eef9f0717d5ff623f954ccf7bde4	IMP-M3-51E6A44D55-P008
SOLSEM-6C11FB5E3D6E	0fc3e00c6b3058521821a26eaede4dd4e82205b4c6067c8f59ca27ed4849fe63	4	IMP-DL-3E276561C4-S040;IMP-DL-3E276561C4-S048;IMP-M3-AB2FCA292B-S040;IMP-M3-AB2FCA292B-S048	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	bc4f1004c184fec1a5090690f3514d2431e046cf6b63c7036fd9b227924870b8;e950bcc5dd5b53fa2714666aa655ed7682e2e14803afffe6e9f67565a8c11b40	bc4f1004c184fec1a5090690f3514d2431e046cf6b63c7036fd9b227924870b8;e950bcc5dd5b53fa2714666aa655ed7682e2e14803afffe6e9f67565a8c11b40	UNRESOLVED		
SOLSEM-2D72C84B6632	0fd7e60e6b8fb8c16542401d99d3de5466ac32eaa74391803b9d960fdce9e91f	2	IMP-DL-316AE183C3-S002;IMP-M2-303BB87ACE-S002	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	222406d1378b81bef9c0bb872b524065c8c509c1b1ed3b2552f4687dcf7dba29	222406d1378b81bef9c0bb872b524065c8c509c1b1ed3b2552f4687dcf7dba29	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	222406d1378b81bef9c0bb872b524065c8c509c1b1ed3b2552f4687dcf7dba29	IMP-M2-303BB87ACE-P015
SOLSEM-2ECC5725FBED	0fe54138c01f97e40f7c8e4bf48d5a56b10824f1254432995436da3bf80e9a8d	2	IMP-DL-D4351A3BBD-S007;IMP-M2-721AD91C7F-S007	Downloads/theory-of-geometry-IV.tex;MATH-ALLS-2/theory-of-geometry-IV.tex		1d8d1938685005ec228c38493f3d940cc1840d76d97ada6c0597efc27a2e632d;2c635146a821744b012f4771cda9c9bccc9e0acbc32b4f6f1065b50bace06368;a10fe88152a48ea2000933750bb85da1288b86cc7b133b167b4a98481eee6575;a1a99f9baf1acb3d2557709d53ed59df9aee4e3a2a9881d1c6aa24bf7b8f5fa1;d6080de365a2be3c7577aee72e94c9e47709209329d99b41bc9bc204440e159b	UNRESOLVED		
SOLSEM-FE85822E0AE7	0ff2bebb98e3fad1bb043d314f268c115b3b98c4b667b203bf18ff357df93e81	4	IMP-DL-183AD43C4C-S047;IMP-DL-20E278E436-S047;IMP-M2-1895C43FC6-S047;IMP-M2-50B0B212DD-S047	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-083D4CD915C3	0ffd0239b3673fb239a08f5b01f54ddd4a9884a0929966fc333387b524415bb4	2	IMP-DL-3E276561C4-S029;IMP-M3-AB2FCA292B-S029	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	42da196047df0329cc40161fe0e6543e9db6221c96880e6ed32d4018c972e5e6	42da196047df0329cc40161fe0e6543e9db6221c96880e6ed32d4018c972e5e6	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	42da196047df0329cc40161fe0e6543e9db6221c96880e6ed32d4018c972e5e6	IMP-M3-AB2FCA292B-P015
SOLSEM-AFBDD76E742C	1062a509f1aa37ba9f145e4fa19079fd78d69eef27e9412475e28f1ecd84a676	1	IMP-DL-2B81C66D0F-S004	Downloads/theory-of-algebraic-topology-2.tex	8350e07b8505b0b1ba698c3864f10b1f040fc00fef1c474be94e29e3a80cac79	8350e07b8505b0b1ba698c3864f10b1f040fc00fef1c474be94e29e3a80cac79	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	8350e07b8505b0b1ba698c3864f10b1f040fc00fef1c474be94e29e3a80cac79	IMP-DL-2B81C66D0F-P006
SOLSEM-470710B7AD30	11345c405fdb0fea83950fe0b0804b2976a75f68f7513009f5afe17d88573bc6	6	IMP-DL-183AD43C4C-S006;IMP-DL-20E278E436-S006;IMP-DL-3D9778F7D6-S001;IMP-M2-1895C43FC6-S006;IMP-M2-1B079427AF-S001;IMP-M2-50B0B212DD-S006	Downloads/ex3_8_takagi.tex;Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/ex3_8_takagi.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	3c7375177b68c2b1e74ce00be39c4949b6146a9c717def5bc18b608b3ad53a5d;bfbabe149cbf55383e1e9f1d31c53df455a54ab56ad88884728786c018c6520c	3c7375177b68c2b1e74ce00be39c4949b6146a9c717def5bc18b608b3ad53a5d;bfbabe149cbf55383e1e9f1d31c53df455a54ab56ad88884728786c018c6520c	UNRESOLVED		
SOLSEM-16996819B245	115c28b17cbaaea5e28bb55314b687a92766055db90c3b76a6006954fcbafab1	2	IMP-DL-117191C0EC-S023;IMP-M2-40A546CAA2-S023	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	ad3962171709e603a55d4051d9493faa62c44a3823de3784df2b1f25d1c1c2eb	ad3962171709e603a55d4051d9493faa62c44a3823de3784df2b1f25d1c1c2eb	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	ad3962171709e603a55d4051d9493faa62c44a3823de3784df2b1f25d1c1c2eb	IMP-M2-40A546CAA2-P048
SOLSEM-E268938CECE4	1228d429971c0748457ddb0a4e2fe790b9e88c7390279f5c4f7023199be935d0	1	IMP-DL-2E134BF207-S009	Downloads/theory-of-algebraic-topology-5.tex	1d9ede54da4f0c82d145d05d1ab1a8a8f21e813d0d71ac170ce885b344243365	1d9ede54da4f0c82d145d05d1ab1a8a8f21e813d0d71ac170ce885b344243365	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	1d9ede54da4f0c82d145d05d1ab1a8a8f21e813d0d71ac170ce885b344243365	IMP-DL-2E134BF207-P075
SOLSEM-6ED5044C5FBD	12727d25a1b50690a23dbe7f07a28a79e1a1993dea724fd39f8f6fc0e4d36eb1	2	IMP-DL-EAE0F59552-S006;IMP-M2-7EA9DA1D72-S006	Downloads/theory-of-analysis-topology.tex;MATH-ALLS-2/theory-of-analysis-topology.tex	2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce	2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce	IMP-M2-7EA9DA1D72-P017
SOLSEM-12B544049661	1273d3f78902741f0234bdd1826389cb7d345a83700e416ea91e1418d342b4fa	2	IMP-DL-F77C60E8D1-S001;IMP-M2-09C070ED26-S001	Downloads/theory-of-complex-analysis-next2.tex;MATH-ALLS-2/theory-of-complex-analysis-next2.tex		02fa0eac35042d44d9e9198a9eeade97a9866973f41753ea3e4f845781b64e13;07a787f3b8f7e682d9e474b0a805184493f54f1b422f7799ff7d8595a1d535c7;8acb84f900ae11b1f925ab4631e3ac7005ef1383e13fbd67ce15fb4b5cc75bd0;a23804f2e410b079022d0a546f5a5d40ec1932d6f6efca948a9112d2d2382dab;b99e00a0cc4573406753e4cedadb15b4d963d6c89ef3fb9ea2674cbd9e926557;c1c6718938f178fa6753fb9522deb6a0033c58346e1171a5e52066a575fc8cf5;da7852bd5f0b882a8a81143f6f7a29c98a0b710793bc4a1c749f695bda262085;e598869b1a18f9920c37f847e7f679663f77f65aec76f628c403663b23ad08dc	UNRESOLVED		
SOLSEM-8611F2EA6FC8	12ea43bdfe7d12e63aaf9e1347056fa96ad947a9e0ed63592227cbfde430c251	4	IMP-DL-183AD43C4C-S034;IMP-DL-20E278E436-S034;IMP-M2-1895C43FC6-S034;IMP-M2-50B0B212DD-S034	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-CE63E5676102	143a31a9d8eb812657a97a6cd4bef10f4cee683b6ededf01a463089c546225ce	2	IMP-DL-14663C23F1-S004;IMP-M2-155017A9AF-S004	Downloads/theory-of-geometry-III.tex;MATH-ALLS-2/theory-of-geometry-III.tex		00265911e68474c97ba6d8b23b298edfb33df8be80e2faf4288d1f2738a3e446;003360ec8cb37eae4416305be90d0ad3227267be7edc112cc0631de0744f39d2;4bfd3e8977d4dc9a8b3234752053f14babdaad907a524a33af700869dc25b967;862807194ef6d73765cbb44a6f49638d3e2ce3d20407c801acfdc0a4ccf288bc;af6f1b916840c1422f971d13279365d3f372558238e117572dc6f45bb0eb655e	UNRESOLVED		
SOLSEM-99010BE835B3	14432365f78519f1cc46a3472f0803237e94ba9344cbffe4f9362b9a0fe4ff0f	2	IMP-DL-8D5CF4CFBA-S026;IMP-M3-89937139FC-S026	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	72528fb3d1c0f9d4eb89421d4812a180ee68e3182e4ffe6d72618d18bc488a4f	72528fb3d1c0f9d4eb89421d4812a180ee68e3182e4ffe6d72618d18bc488a4f	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	72528fb3d1c0f9d4eb89421d4812a180ee68e3182e4ffe6d72618d18bc488a4f	IMP-M3-89937139FC-P022
SOLSEM-BF83B8B8AB3D	145ce57081ef4df4576a5553287cc5813f07ab754c8c67f6b283a27bac540ed2	4	IMP-DL-183AD43C4C-S017;IMP-DL-20E278E436-S017;IMP-M2-1895C43FC6-S017;IMP-M2-50B0B212DD-S017	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-E2993440BA29	14b0753765b6707e736e452219f41b6bf5cc237dbf67b791178c69b0dcabbc1e	2	IMP-DL-E532B44856-S005;IMP-M2-C037D998D4-S005	Downloads/theory-of-analysis-functions-II.tex;MATH-ALLS-2/theory-of-analysis-functions-II.tex	df9d16e2c50899ad5a50ba864e1eddbd70c465abc31c0b370e38b53951a39818	df9d16e2c50899ad5a50ba864e1eddbd70c465abc31c0b370e38b53951a39818	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	df9d16e2c50899ad5a50ba864e1eddbd70c465abc31c0b370e38b53951a39818	IMP-M2-C037D998D4-P016
SOLSEM-991C87759C51	1591fd072bdebcb2a2589265ccfdb7d97edf7b299f2f5807fecabea3586a2e72	3	IMP-DL-8016517B0A-S001;IMP-M2-2B58694CBF-S001;IMP-M3-911366A7C5-S001	Downloads/theory-of-differential-geometry-1.tex;MATH-ALLS-2/theory-of-differential-geometry-1.tex;MATH_ALLS-3/theory-of-differential-geometry-1.tex	c39533c483c8a8bff919616e16175db22d8cebedf893900707223099b451168b	c39533c483c8a8bff919616e16175db22d8cebedf893900707223099b451168b	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	c39533c483c8a8bff919616e16175db22d8cebedf893900707223099b451168b	IMP-M3-911366A7C5-P035
SOLSEM-01F990D9D4A9	16282d6fdee27db07f50aa77100f3eb6d6ae59532e5c9c60d1388797e2084cdb	2	IMP-DL-ACE5A65961-S004;IMP-M3-251F2514E1-S004	Downloads/theory-of-commutative-algebra-2.tex;MATH_ALLS-3/theory-of-commutative-algebra-2.tex	228943890aeefff8fe6307225ba8daeacecd476c84e9a6242804b610872078f4	228943890aeefff8fe6307225ba8daeacecd476c84e9a6242804b610872078f4	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	228943890aeefff8fe6307225ba8daeacecd476c84e9a6242804b610872078f4	IMP-M3-251F2514E1-P003
SOLSEM-B50A17D1E0E1	1681823bdd90d3a600f3f13d1457417ea4f8ae32248e220b6ada5e1511e1b65a	6	IMP-DL-183AD43C4C-S010;IMP-DL-20E278E436-S010;IMP-DL-9EC07956DD-S002;IMP-M2-1895C43FC6-S010;IMP-M2-50B0B212DD-S010;IMP-M2-844641160C-S002	Downloads/ex38g_ex39.tex;Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/ex38g_ex39.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04;ab0da27a7c68fc4ea12f29e7666905bf8b4325775fdcc36623d6ca68d5e27b6c	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04;ab0da27a7c68fc4ea12f29e7666905bf8b4325775fdcc36623d6ca68d5e27b6c	UNRESOLVED		
SOLSEM-E2E8BA5C79C5	1687e8cade4ca6aec29eec91e64dcc6dc8d47f339abb55d17bc6b649e53ef33e	2	IMP-DL-38CE6DEB56-S017;IMP-M3-D19BB3C803-S017	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	9e25d81d46c4d8396d07b2ceeb4b1ff977ddc309f5939812d1fc20a68172d591	9e25d81d46c4d8396d07b2ceeb4b1ff977ddc309f5939812d1fc20a68172d591	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	9e25d81d46c4d8396d07b2ceeb4b1ff977ddc309f5939812d1fc20a68172d591	IMP-M3-D19BB3C803-P049
SOLSEM-C023C046BC73	16ee607c837580742dfe851aa756bd9294f8f3c50c41374efe2a24bc800bc559	2	IMP-DL-38CE6DEB56-S012;IMP-M3-D19BB3C803-S012	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	814d20df8394d560d1ec12d74969b46f590b1bcf8d1777d42412f7f39828c8e9	814d20df8394d560d1ec12d74969b46f590b1bcf8d1777d42412f7f39828c8e9	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	814d20df8394d560d1ec12d74969b46f590b1bcf8d1777d42412f7f39828c8e9	IMP-M3-D19BB3C803-P044
SOLSEM-65634580B098	17a1778c3a702383c86d204467f482647443fb0dcb75e7eb0e72824879833e8a	2	IMP-DL-D148B51FB7-S006;IMP-M3-5A5277EBFB-S006	Downloads/theory-of-differential-geometry-4.tex;MATH_ALLS-3/theory-of-differential-geometry-4.tex	625de6babe2f966c078547e6b6533dcaf3a699deea107b955309ac292234d065	625de6babe2f966c078547e6b6533dcaf3a699deea107b955309ac292234d065	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	625de6babe2f966c078547e6b6533dcaf3a699deea107b955309ac292234d065	IMP-M3-5A5277EBFB-P015
SOLSEM-CD962FE0ECF5	1817138b2df0aee34e41cff65ce055715d6858756a66bb491fec180cc685eebf	2	IMP-DL-0A181AC273-S004;IMP-M2-80AFB5AE64-S004	Downloads/theory-of-complex-analysis.tex;MATH-ALLS-2/theory-of-complex-analysis.tex	332b34e9d5afcc55c359c9b336621fd308c6b4564953691bb7111e3d8dc554af	332b34e9d5afcc55c359c9b336621fd308c6b4564953691bb7111e3d8dc554af	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	332b34e9d5afcc55c359c9b336621fd308c6b4564953691bb7111e3d8dc554af	IMP-M2-80AFB5AE64-P016
SOLSEM-46BD35EA0B5E	184a3774d9b5d94e9f0128b5f7c56d21e842fdeb600ddf3762df9f8141c3e701	3	IMP-DL-BD3A6D53D0-S013;IMP-M2-E2BE0561BD-S013;IMP-M3-0F6B7A59EB-S013	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	2ec55811c12d126ff0f6b02ff70bb0f843baea210fd38e94263d9c3041961f1d	2ec55811c12d126ff0f6b02ff70bb0f843baea210fd38e94263d9c3041961f1d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	2ec55811c12d126ff0f6b02ff70bb0f843baea210fd38e94263d9c3041961f1d	IMP-M3-0F6B7A59EB-P013
SOLSEM-13E8A2229939	1871dceea8cd16531f2257a9180a5f4b0a48104648050d7634faa3a7c2673e05	1	IMP-DL-0A9B1F0A75-S008	Downloads/theory-of-algebraic-geometry-9.tex	1009b7b308587764a2ab745b3bc5e7a335aaebbdcfd5d896787f69f896f17194	1009b7b308587764a2ab745b3bc5e7a335aaebbdcfd5d896787f69f896f17194	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	1009b7b308587764a2ab745b3bc5e7a335aaebbdcfd5d896787f69f896f17194	IMP-DL-0A9B1F0A75-P003
SOLSEM-E408DA8897D5	18b7d5b7a3758b959dddcaa661ea9ad41ad38e23f571bcea743a8342749e2468	2	IMP-DL-D6E9B3BC73-S004;IMP-M3-422B74F85F-S004	Downloads/theory-of-algebraic-topology-1.tex;MATH_ALLS-3/theory-of-algebraic-topology-1.tex	7882f2c37515355b55dd20a315008a349987b90e2390ce40d45116e97d95c9ac	7882f2c37515355b55dd20a315008a349987b90e2390ce40d45116e97d95c9ac	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	7882f2c37515355b55dd20a315008a349987b90e2390ce40d45116e97d95c9ac	IMP-M3-422B74F85F-P033
SOLSEM-622848DF5B3B	18ceacf49572fa37a9833486d97ad4126dc4dd6700e4ca49a8ae0b7690fc2637	2	IMP-DL-0A181AC273-S009;IMP-M2-80AFB5AE64-S009	Downloads/theory-of-complex-analysis.tex;MATH-ALLS-2/theory-of-complex-analysis.tex	3c9ab00fb8f78e0de30298bd2cc1fd09347fc8aa2a07cbc2cc780df729b0bdfd	3c9ab00fb8f78e0de30298bd2cc1fd09347fc8aa2a07cbc2cc780df729b0bdfd	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	3c9ab00fb8f78e0de30298bd2cc1fd09347fc8aa2a07cbc2cc780df729b0bdfd	IMP-M2-80AFB5AE64-P023
SOLSEM-A3E4B3F720CA	196df8047fc47d1f3b403f79f2f8189c6d07d879823e4917849076900b197318	6	IMP-DL-15679DEE8D-S012;IMP-DL-3CA1CB77F7-S012;IMP-DL-E0A96454A5-S012;IMP-M2-1D2863B81A-S012;IMP-M2-D47CB97304-S012;IMP-M2-F08D4144EA-S012	Downloads/theory-of-analysis - Copy.tex;Downloads/theory-of-analysis-numbers.tex;Downloads/theory-of-analysis.tex;MATH-ALLS-2/theory-of-analysis - Copy.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis.tex		052f0120dbff5961d1808442323dddc29a97b35d21a57b43a8f1a5fded33bb2d;08a63570ead67ee71da6fa932c3f9c03cdf2901203e8d84a6711aa0cbdadff59;21e578c1fd9afa88561493e971873d40a57bb65eb8682563b9302d46aa95ec3b;2356636db074033163255616440cd2fe31e45621ba397772dbee4da5e4278c99;2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce;5aee21742b4e6aefb922b71c80934ad832cd7c5ae47a2a71e10c79456dbab167;ba886d9ee8dead4ade6cfde94b8ba9880942ad6148439f89f5683be32f03ff7c;bddd8e3a3b7ce1623c73ab4b36ecf54b6c47ee62242927f540460ff9b9c76123;bf81e4a318d67be1cc986cd189c543662d22944f38212d535b3e3940e96578b1;d55ff1450a44dc8970351810a1371254b7a77b8c28f7634ce6910d7ea6c50145	UNRESOLVED		
SOLSEM-EF6A44991FCB	199868a0c4b11aabe6a6960872c520adb595eef41a087a9bc91df11584ad3349	2	IMP-DL-873C6F4098-S021;IMP-M2-CFC28ED568-S021	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	73c3993f5c70d19ceee99c8ccff8a8c0f89868f9c8e6025851b561da7da0e407	73c3993f5c70d19ceee99c8ccff8a8c0f89868f9c8e6025851b561da7da0e407	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	73c3993f5c70d19ceee99c8ccff8a8c0f89868f9c8e6025851b561da7da0e407	IMP-M2-CFC28ED568-P087
SOLSEM-9FEDC771311F	19b1e97ba076ffddbb56f0357ae39f3090bb3ba461189dcb9ae25fb68b1214c5	3	IMP-DL-BD3A6D53D0-S024;IMP-M2-E2BE0561BD-S024;IMP-M3-0F6B7A59EB-S024	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	139f23f6ec232e61614fd9224717f775da2c6d81eac4b5436520235404237b9c	139f23f6ec232e61614fd9224717f775da2c6d81eac4b5436520235404237b9c	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	139f23f6ec232e61614fd9224717f775da2c6d81eac4b5436520235404237b9c	IMP-M3-0F6B7A59EB-P024
SOLSEM-282E5280144A	19dd6b67b51b059a9fd76954f161de84d6c6c55aace259130fde619da1c55cae	1	IMP-DL-35223EB1F7-S004	Downloads/theory-of-algebraic-topology-6.tex	0528991f7bbaeceaec6b38475a389355ee3f8573ca473794fe36ce4ee6db1292	0528991f7bbaeceaec6b38475a389355ee3f8573ca473794fe36ce4ee6db1292	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	0528991f7bbaeceaec6b38475a389355ee3f8573ca473794fe36ce4ee6db1292	IMP-DL-35223EB1F7-P008
SOLSEM-19D0542245E0	19e022548c55e65b08ebda6f43cde5ca30d4efe33265c7da06916da923afc6c5	2	IMP-DL-38CE6DEB56-S014;IMP-M3-D19BB3C803-S014	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	886adc3ba9c3da5594c9a0a5f6241b766a52936dc06864df8aa521b7f82dd846	886adc3ba9c3da5594c9a0a5f6241b766a52936dc06864df8aa521b7f82dd846	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	886adc3ba9c3da5594c9a0a5f6241b766a52936dc06864df8aa521b7f82dd846	IMP-M3-D19BB3C803-P046
SOLSEM-D7D729AC8F44	1a814641c615b89248eff4f32a45e1d632face270b7b15cfd82c3fbc471f1435	1	IMP-DL-314EAD1F3C-S002	Downloads/theory-of-algebraic-topology-12.tex	a8a9051a89d84f5c3f43b592b476d8d2a49a4cfd829677a50ab3bbc4ebc5212d	a8a9051a89d84f5c3f43b592b476d8d2a49a4cfd829677a50ab3bbc4ebc5212d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	a8a9051a89d84f5c3f43b592b476d8d2a49a4cfd829677a50ab3bbc4ebc5212d	IMP-DL-314EAD1F3C-P002
SOLSEM-19AAE0A9A31D	1ac85d2d00f2141b9a6c90e9173a4feb483fffc79c6839967384933031cdd1e7	2	IMP-DL-873C6F4098-S008;IMP-M2-CFC28ED568-S008	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	14cc35d3177fc4b56571a30ad3c99f73238e54aa5dd21f8d5c691da6743dfd01	14cc35d3177fc4b56571a30ad3c99f73238e54aa5dd21f8d5c691da6743dfd01	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	14cc35d3177fc4b56571a30ad3c99f73238e54aa5dd21f8d5c691da6743dfd01	IMP-M2-CFC28ED568-P031
