statement_hash	semantic_problem_id	representative_problem_id	member_count	member_problem_ids	source_files	source_collections	problem_types	source_problem_numbers	aggregate_solution_ids	aggregate_hint_ids	solution_availability	review_status
036b0a948ea3759cdab78842928ef4ad05f9804d9bb43dac56b6bf4510258410	SEM-036B0A948EA3	IMP-DL-1068DBED71-P054	4	IMP-DL-1068DBED71-P054;IMP-DL-CAA415139D-P054;IMP-M3-F4E66B2919-P054;IMP-M3-FCB1647DD6-P054	Downloads/theory-of-commutative-algebra-10.tex;Downloads/theory-of-commutative-algebra-9.tex;MATH_ALLS-3/theory-of-commutative-algebra-10.tex;MATH_ALLS-3/theory-of-commutative-algebra-9.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	6			NO	NEEDS_EDITORIAL_REVIEW
038308f568ce03537aeb2987d0693c539e5471d9656c3364e18f72f3c73c435a	SEM-038308F568CE	IMP-DL-A978FB3162-P083	1	IMP-DL-A978FB3162-P083	Downloads/theory-of-algebraic-topology-4.tex	Downloads	WORKED_EXAMPLE	2			NO	NEEDS_EDITORIAL_REVIEW
03a8ab95d315c4cb5d7e057416546683ae6cb2679f592349e690fb64e4f7b874	SEM-03A8AB95D315	IMP-DL-0E3E7EC766-P017	1	IMP-DL-0E3E7EC766-P017	Downloads/theory-of-algebraic-geometry-1.tex	Downloads	EXERCISE	5	IMP-DL-0E3E7EC766-S005		YES	NEEDS_EDITORIAL_REVIEW
03cc025e602b1afdf8ed38ac740fc9dcbf0e0403bf644436bcc53dca45e6bc35	SEM-03CC025E602B	IMP-DL-8016517B0A-P010	3	IMP-DL-8016517B0A-P010;IMP-M2-2B58694CBF-P010;IMP-M3-911366A7C5-P010	Downloads/theory-of-differential-geometry-1.tex;MATH-ALLS-2/theory-of-differential-geometry-1.tex;MATH_ALLS-3/theory-of-differential-geometry-1.tex	Downloads;MATH-ALLS-2;MATH_ALLS-3	PROBLEM_ITEM	Coordinate functions			NO	NEEDS_EDITORIAL_REVIEW
03e5a15b17e79d34e74401c457b113c782851a99d37a8bb7060aefc95c892426	SEM-03E5A15B17E7	IMP-DL-336732908A-P003	2	IMP-DL-336732908A-P003;IMP-M2-805F474A19-P003	Downloads/theory-of-complex-analysis-next.tex;MATH-ALLS-2/theory-of-complex-analysis-next.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
03fd1a797aca1551a6fa6991b86179a290a4e70f9661dd49e1ee4ad907a7fd67	SEM-03FD1A797ACA	IMP-DL-183AD43C4C-R000880-03FD1A79	4	IMP-DL-183AD43C4C-R000880-03FD1A79;IMP-DL-20E278E436-R000822-03FD1A79;IMP-M2-1895C43FC6-R000880-03FD1A79;IMP-M2-50B0B212DD-R000822-03FD1A79	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	Downloads;MATH-ALLS-2	EXERCISE	5.4	IMP-DL-183AD43C4C-S021;IMP-DL-20E278E436-S021;IMP-M2-1895C43FC6-S021;IMP-M2-50B0B212DD-S021		YES	NEEDS_EDITORIAL_REVIEW
04355d8bbc84e125cadc99acc5c5b234d01760653f9c5d275571e516aee63ed7	SEM-04355D8BBC84	IMP-DL-D18914CBBD-P036	2	IMP-DL-D18914CBBD-P036;IMP-M3-78B3C1B707-P036	Downloads/theory-of-commutative-algebra-11.tex;MATH_ALLS-3/theory-of-commutative-algebra-11.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	2			NO	NEEDS_EDITORIAL_REVIEW
04458af8a5e5bcc5fc3628837fea3ffd4ed3c7c47ca50d5076601c40c841854d	SEM-04458AF8A5E5	IMP-DL-0E1AFE9FFD-P005	8	IMP-DL-0E1AFE9FFD-P005;IMP-DL-141F3478CC-P005;IMP-DL-AA5DDA8809-P005;IMP-DL-FB19C24E92-P005;IMP-M2-2BDEE85382-P005;IMP-M2-6F2E5F9B11-P005;IMP-M2-7785C781E9-P005;IMP-M2-F295E7C0B9-P005	Downloads/theory-of-complex-analysis-all-maps-all.tex;Downloads/theory-of-complex-analysis-all-maps-all2.tex;Downloads/theory-of-complex-analysis-all-maps.tex;Downloads/theory-of-complex-analysis-all.tex;MATH-ALLS-2/theory-of-complex-analysis-all-maps-all.tex;MATH-ALLS-2/theory-of-complex-analysis-all-maps-all2.tex;MATH-ALLS-2/theory-of-complex-analysis-all-maps.tex;MATH-ALLS-2/theory-of-complex-analysis-all.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
045b8141acb4b60090c841b1a9edc2d012b9775d0b17b009693416f37b3325e2	SEM-045B8141ACB4	IMP-DL-3190BA882C-P037	1	IMP-DL-3190BA882C-P037	Downloads/theory-of-commutative-algebra-15.tex	Downloads	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
045ef0b6bfd3074d992181e7a37d67096684f78788a28a1bb65da3e001c7e0a2	SEM-045EF0B6BFD3	IMP-DL-D18914CBBD-P043	2	IMP-DL-D18914CBBD-P043;IMP-M3-78B3C1B707-P043	Downloads/theory-of-commutative-algebra-11.tex;MATH_ALLS-3/theory-of-commutative-algebra-11.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	9			NO	NEEDS_EDITORIAL_REVIEW
04644c405e227dd2a196a35d6434db5217fe79b8e20b1d734d0c32cc24af5385	SEM-04644C405E22	IMP-DL-3C59D9EE8B-P131	2	IMP-DL-3C59D9EE8B-P131;IMP-M3-D1A916E0DD-P131	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
04755865ae39430f36daee03d973bfb94238dce29d8a7ab8c31f8380cd289da1	SEM-04755865AE39	IMP-DL-2E134BF207-R000331-04755865	1	IMP-DL-2E134BF207-R000331-04755865	Downloads/theory-of-algebraic-topology-5.tex	Downloads	PROBLEM	statement			NO	NEEDS_EDITORIAL_REVIEW
04a4d2eba6b2b75dab5c0fa6cc2e09c9d098f633a4a304ee064b1c0a47cf5dc1	SEM-04A4D2EBA6B2	IMP-DL-9DE2876887-P002	2	IMP-DL-9DE2876887-P002;IMP-M2-11069D160E-P002	Downloads/theory-of-complex-analysis-series.tex;MATH-ALLS-2/theory-of-complex-analysis-series.tex	Downloads;MATH-ALLS-2	PROBLEM		IMP-DL-9DE2876887-S003;IMP-DL-9DE2876887-S004;IMP-M2-11069D160E-S003;IMP-M2-11069D160E-S004		YES	NEEDS_EDITORIAL_REVIEW
04c970504ec03dd7a72eef4d534be1793f7b329838ba63d7a79d8aeeacddfd3a	SEM-04C970504EC0	IMP-DL-0E3E7EC766-P002	1	IMP-DL-0E3E7EC766-P002	Downloads/theory-of-algebraic-geometry-1.tex	Downloads	PROBLEM	2	IMP-DL-0E3E7EC766-S002		YES	NEEDS_EDITORIAL_REVIEW
04d9aa5a6313eae3e2a1760c8cb2301213db0eb1542b4f2229605e7affc773de	SEM-04D9AA5A6313	IMP-DL-592BD0798C-P066	2	IMP-DL-592BD0798C-P066;IMP-M3-1FB8799CDC-P066	Downloads/theory-of-commutative-algebra-8.tex;MATH_ALLS-3/theory-of-commutative-algebra-8.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	7			NO	NEEDS_EDITORIAL_REVIEW
04e2dae0681e27b03d59213a01e9dfcea4bde1160a738e8995e038c9652cbdf4	SEM-04E2DAE0681E	IMP-DL-4DEBE28720-P086	2	IMP-DL-4DEBE28720-P086;IMP-M3-8E395763C8-P086	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	18			NO	NEEDS_EDITORIAL_REVIEW
04fd8296fa12bcd90f1426c893a51e6b638b46b822d77c94b320c47617a26f60	SEM-04FD8296FA12	IMP-DL-592BD0798C-P010	2	IMP-DL-592BD0798C-P010;IMP-M3-1FB8799CDC-P010	Downloads/theory-of-commutative-algebra-8.tex;MATH_ALLS-3/theory-of-commutative-algebra-8.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
0506bf5bd072be817988061e538116cf1c12b660a25c3a1c79290c2b10a61af5	SEM-0506BF5BD072	IMP-DL-4DEBE28720-P005	2	IMP-DL-4DEBE28720-P005;IMP-M3-8E395763C8-P005	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
0528991f7bbaeceaec6b38475a389355ee3f8573ca473794fe36ce4ee6db1292	SEM-0528991F7BBA	IMP-DL-35223EB1F7-P008	1	IMP-DL-35223EB1F7-P008	Downloads/theory-of-algebraic-topology-6.tex	Downloads	PROBLEM	8	IMP-DL-35223EB1F7-S004		YES	NEEDS_EDITORIAL_REVIEW
052f0120dbff5961d1808442323dddc29a97b35d21a57b43a8f1a5fded33bb2d	SEM-052F0120DBFF	IMP-DL-15679DEE8D-P009	6	IMP-DL-15679DEE8D-P009;IMP-DL-3CA1CB77F7-P009;IMP-DL-E0A96454A5-P009;IMP-M2-1D2863B81A-P009;IMP-M2-D47CB97304-P009;IMP-M2-F08D4144EA-P009	Downloads/theory-of-analysis - Copy.tex;Downloads/theory-of-analysis-numbers.tex;Downloads/theory-of-analysis.tex;MATH-ALLS-2/theory-of-analysis - Copy.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis.tex	Downloads;MATH-ALLS-2	PROBLEM	10			NO	NEEDS_EDITORIAL_REVIEW
053bcfcaa511a49c2396dcc56afa74d0e03703a1d524c05bc31381ab4df95990	SEM-053BCFCAA511	IMP-DL-0E3E7EC766-P001	1	IMP-DL-0E3E7EC766-P001	Downloads/theory-of-algebraic-geometry-1.tex	Downloads	PROBLEM	1	IMP-DL-0E3E7EC766-S001		YES	NEEDS_EDITORIAL_REVIEW
053e9e0ffcaaadb30617727fa07fd52c96a580c3bec775825591687b52882690	SEM-053E9E0FFCAA	IMP-DL-F77C60E8D1-P007	2	IMP-DL-F77C60E8D1-P007;IMP-M2-09C070ED26-P007	Downloads/theory-of-complex-analysis-next2.tex;MATH-ALLS-2/theory-of-complex-analysis-next2.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM	(ii)			NO	NEEDS_EDITORIAL_REVIEW
0547e7a0734e08bbb45ea59b066b48f487e64ec7dc299524ac8d2fd96f2e2435	SEM-0547E7A0734E	IMP-DL-98972A6B93-P016	2	IMP-DL-98972A6B93-P016;IMP-M2-355EA0996F-P016	Downloads/theory-of-geometry-II.tex;MATH-ALLS-2/theory-of-geometry-II.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
0547f77cea84d8f638da01d580083a003235327bb8689d072ea9870cfbe34879	SEM-0547F77CEA84	IMP-DL-2E134BF207-P045	1	IMP-DL-2E134BF207-P045	Downloads/theory-of-algebraic-topology-5.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
055e12cbc4e4524812b90b1151f91d9764c6d2ae8cec3eed0dd196f2344624ed	SEM-055E12CBC4E4	IMP-DL-A470D9BACB-P018	2	IMP-DL-A470D9BACB-P018;IMP-M2-2850FB9A8A-P018	Downloads/theory-of-geometry-1.tex;MATH-ALLS-2/theory-of-geometry-1.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
056dbf30ab991ef43508429e151c72500b3064fde9d85fd870fcb126bd013d31	SEM-056DBF30AB99	IMP-DL-E0B80C696E-P002	1	IMP-DL-E0B80C696E-P002	Downloads/theory-of-algebraic-topology-7.tex	Downloads	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
056ed6b59e976e1222dcaac0676b278b9ce37443c08c44f20d035930cca2c7ae	SEM-056ED6B59E97	IMP-DL-38CE6DEB56-P042	2	IMP-DL-38CE6DEB56-P042;IMP-M3-D19BB3C803-P042	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	Downloads;MATH_ALLS-3	EXERCISE	10	IMP-DL-38CE6DEB56-S010;IMP-M3-D19BB3C803-S010		YES	NEEDS_EDITORIAL_REVIEW
058201661f0cc0a02d0162782897aab7f1fde84dc84a6b1f32f53e65456bf47d	SEM-058201661F0C	IMP-DL-3C59D9EE8B-P042	2	IMP-DL-3C59D9EE8B-P042;IMP-M3-D1A916E0DD-P042	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
058acdc7513a03ff5aa8eed201dba5a6663936dca40323215f4dc14ddd66084a	SEM-058ACDC7513A	IMP-DL-D27460A55B-F2R001589-058ACDC7	1	IMP-DL-D27460A55B-F2R001589-058ACDC7	Downloads/theory-of-algebraic-geometry-5.tex	Downloads	EXAMPLE	4	IMP-DL-D27460A55B-S003		YES	NEEDS_EDITORIAL_REVIEW
05b11993d492ea3f785314645271d6cc9c343cea8783f20925f1791bfb4beb86	SEM-05B11993D492	IMP-DL-12C1A20716-P017	1	IMP-DL-12C1A20716-P017	Downloads/theory-of-algebraic-topology-10.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
05b5aa0101011d615698f66440258b8f00918f6207612b5c03019843efea0708	SEM-05B5AA010101	IMP-DL-A978FB3162-P029	1	IMP-DL-A978FB3162-P029	Downloads/theory-of-algebraic-topology-4.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
05dc78f07787e519fb0557fd2363183fe1331ecd6bc59908b99cddbed09dc1aa	SEM-05DC78F07787	IMP-DL-0EB9CBD958-P022	2	IMP-DL-0EB9CBD958-P022;IMP-M2-F4C85D52DC-P022	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
05ed0f066be4fce0229014bd92448766c8a9eccf8f60e1a4a2e6c6d5a7579f9b	SEM-05ED0F066BE4	IMP-DL-8016517B0A-P023	3	IMP-DL-8016517B0A-P023;IMP-M2-2B58694CBF-P023;IMP-M3-911366A7C5-P023	Downloads/theory-of-differential-geometry-1.tex;MATH-ALLS-2/theory-of-differential-geometry-1.tex;MATH_ALLS-3/theory-of-differential-geometry-1.tex	Downloads;MATH-ALLS-2;MATH_ALLS-3	PROBLEM_ITEM	Chart-change factorization			NO	NEEDS_EDITORIAL_REVIEW
05ede274bf75172de309576687f8a000a3363155d7ddf659fd1c63f4990b08c0	SEM-05EDE274BF75	IMP-DL-D6E9B3BC73-P017	2	IMP-DL-D6E9B3BC73-P017;IMP-M3-422B74F85F-P017	Downloads/theory-of-algebraic-topology-1.tex;MATH_ALLS-3/theory-of-algebraic-topology-1.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	4.			NO	NEEDS_EDITORIAL_REVIEW
06242d7a1c4d85c1f4e1b282be3a4f75f49a755dd549a7179eb661cdc1caed7d	SEM-06242D7A1C4D	IMP-DL-14663C23F1-R001264-06242D7A	2	IMP-DL-14663C23F1-R001264-06242D7A;IMP-M2-155017A9AF-R001264-06242D7A	Downloads/theory-of-geometry-III.tex;MATH-ALLS-2/theory-of-geometry-III.tex	Downloads;MATH-ALLS-2	PROBLEM	7			NO	NEEDS_EDITORIAL_REVIEW
0642778bafcf32119c1dc8638e7242d7d8f66be651b630eb8a6f8090b31545a0	SEM-0642778BAFCF	IMP-DL-A11279CC33-P010	2	IMP-DL-A11279CC33-P010;IMP-M3-73E0197CF3-P010	Downloads/theory-of-commutative-algebra-6.tex;MATH_ALLS-3/theory-of-commutative-algebra-6.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
0660f650c30ebc64e957b5fd6b70a51e646d817d5cc071bf64f31c6c70c125ee	SEM-0660F650C30E	IMP-DL-117191C0EC-P058	2	IMP-DL-117191C0EC-P058;IMP-M2-40A546CAA2-P058	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	Downloads;MATH-ALLS-2	PROBLEM	7			NO	NEEDS_EDITORIAL_REVIEW
06644c24ced2106c4aecc3bccdc947633310b48ad5387b661faf328a114b2909	SEM-06644C24CED2	IMP-DL-0AC5ADA26C-P022	1	IMP-DL-0AC5ADA26C-P022	Downloads/theory-of-algebraic-topology-8.tex	Downloads	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
066699ce02e7938ec333fd8dfe45eee717db06a8fefae5718271450a3c64e7d2	SEM-066699CE02E7	IMP-DL-592BD0798C-P027	2	IMP-DL-592BD0798C-P027;IMP-M3-1FB8799CDC-P027	Downloads/theory-of-commutative-algebra-8.tex;MATH_ALLS-3/theory-of-commutative-algebra-8.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	2			NO	NEEDS_EDITORIAL_REVIEW
069ed4909da4d03a1895ac923519f3a58215345907551b37de85dd4b34d5fafc	SEM-069ED4909DA4	IMP-DL-D148B51FB7-P035	2	IMP-DL-D148B51FB7-P035;IMP-M3-5A5277EBFB-P035	Downloads/theory-of-differential-geometry-4.tex;MATH_ALLS-3/theory-of-differential-geometry-4.tex	Downloads;MATH_ALLS-3	PROBLEM	6	IMP-DL-D148B51FB7-S029;IMP-M3-5A5277EBFB-S029		YES	NEEDS_EDITORIAL_REVIEW
06a3308c595aa2669811545f7162c6c462e2a5f31a39081ecfbd612a0910fe4f	SEM-06A3308C595A	IMP-DL-2E134BF207-P030	1	IMP-DL-2E134BF207-P030	Downloads/theory-of-algebraic-topology-5.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
06a7c1be43f71b1c21add8d9d21db18d7ac71eebea8449dc1f835078f83e8e88	SEM-06A7C1BE43F7	IMP-DL-0B4CC237FA-SPR002306-06A7C1BE	1	IMP-DL-0B4CC237FA-SPR002306-06A7C1BE	Downloads/theory-of-algebraic-geometry-3.tex	Downloads	EXAMPLE	6.			NO	NEEDS_EDITORIAL_REVIEW
06ac27daa620ed9f577c3e345633f153d185596d6b0f3ee41d3554f2d21b2746	SEM-06AC27DAA620	IMP-DL-A470D9BACB-R001606-06AC27DA	2	IMP-DL-A470D9BACB-R001606-06AC27DA;IMP-M2-2850FB9A8A-R001606-06AC27DA	Downloads/theory-of-geometry-1.tex;MATH-ALLS-2/theory-of-geometry-1.tex	Downloads;MATH-ALLS-2	PROBLEM	11			NO	NEEDS_EDITORIAL_REVIEW
06b8b1e5053e79a443600f14deafd004ee6b96f609eb5394ac556e6fdb5b678a	SEM-06B8B1E5053E	IMP-DL-D4351A3BBD-P009	2	IMP-DL-D4351A3BBD-P009;IMP-M2-721AD91C7F-P009	Downloads/theory-of-geometry-IV.tex;MATH-ALLS-2/theory-of-geometry-IV.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
06e06380540c53fd2a78adbde5814c7a6fb24c1971ff1aec706c5375b8366628	SEM-06E06380540C	IMP-DL-4DEBE28720-P060	2	IMP-DL-4DEBE28720-P060;IMP-M3-8E395763C8-P060	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
06ea7c1f102d70f55ee4872d9a43065ec965014e3e273f203338b95eb653ff03	SEM-06EA7C1F102D	IMP-DL-873C6F4098-P005	2	IMP-DL-873C6F4098-P005;IMP-M2-CFC28ED568-P005	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	Downloads;MATH-ALLS-2	PROBLEM	5			NO	NEEDS_EDITORIAL_REVIEW
07044fe669ba60080e90a0a8d104d6ddbd5717381186561a66fc647bfe8e64fb	SEM-07044FE669BA	IMP-DL-6447F1B120-PSR004179-07044FE6	1	IMP-DL-6447F1B120-PSR004179-07044FE6	Downloads/theory-of-algebraic-topology-11.tex	Downloads	EXAMPLE	4.			NO	NEEDS_EDITORIAL_REVIEW
0742b8c348e5f359a64207d76346928a83add64c7e0de741f5dcd2f16dfb067e	SEM-0742B8C348E5	IMP-DL-0AC5ADA26C-P025	1	IMP-DL-0AC5ADA26C-P025	Downloads/theory-of-algebraic-topology-8.tex	Downloads	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
07431c44db28bd1f9b0a2d5300a5d4afc3af095723cb3a79391e98e58e4f6c18	SEM-07431C44DB28	IMP-DL-CB3C80FF97-P005	2	IMP-DL-CB3C80FF97-P005;IMP-M2-7B5A4788C1-P005	Downloads/theory-of-complex-analysis-topology.tex;MATH-ALLS-2/theory-of-complex-analysis-topology.tex	Downloads;MATH-ALLS-2	PROBLEM		IMP-DL-CB3C80FF97-S007;IMP-M2-7B5A4788C1-S007		YES	NEEDS_EDITORIAL_REVIEW
0758db1f1384731193add92c93ec8f27fdf4a7ab15aa73366e842d9a1812b978	SEM-0758DB1F1384	IMP-DL-2E134BF207-F2R003972-0758DB1F	1	IMP-DL-2E134BF207-F2R003972-0758DB1F	Downloads/theory-of-algebraic-topology-5.tex	Downloads	EXAMPLE	6			NO	NEEDS_EDITORIAL_REVIEW
076bc141669698f2782a588e61fb4bb0a0fd3d1ad59412e64197c771193a5c6d	SEM-076BC1416696	IMP-DL-0EB9CBD958-P023	2	IMP-DL-0EB9CBD958-P023;IMP-M2-F4C85D52DC-P023	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
077afbe744c74794d99c377e51ceebbf5899b93401047c1141853aa74b9fe444	SEM-077AFBE744C7	IMP-DL-E12021E60A-P015	1	IMP-DL-E12021E60A-P015	Downloads/theory-of-algebraic-topology-17.tex	Downloads	WORKED_EXAMPLE	9.6			NO	NEEDS_EDITORIAL_REVIEW
079208aaa87bb4e0bad24cca62520dd020f9aebfc90a8c2ca16b5774e068df12	SEM-079208AAA87B	IMP-DL-0EB9CBD958-P018	2	IMP-DL-0EB9CBD958-P018;IMP-M2-F4C85D52DC-P018	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
07a787f3b8f7e682d9e474b0a805184493f54f1b422f7799ff7d8595a1d535c7	SEM-07A787F3B8F7	IMP-DL-98972A6B93-P043	2	IMP-DL-98972A6B93-P043;IMP-M2-355EA0996F-P043	Downloads/theory-of-geometry-II.tex;MATH-ALLS-2/theory-of-geometry-II.tex	Downloads;MATH-ALLS-2	PROBLEM	1	IMP-DL-98972A6B93-S005;IMP-M2-355EA0996F-S005		YES	NEEDS_EDITORIAL_REVIEW
07ae3f445233ac858a2921c91d78be6e301e06139ec321fc587ca0d8321c3ccc	SEM-07AE3F445233	IMP-DL-873C6F4098-P061	2	IMP-DL-873C6F4098-P061;IMP-M2-CFC28ED568-P061	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
07bc84f718eee16749c52b077aa02ab07ffe80d6084038175da4a7ff56fa24fb	SEM-07BC84F718EE	IMP-DL-3C59D9EE8B-P051	2	IMP-DL-3C59D9EE8B-P051;IMP-M3-D1A916E0DD-P051	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
07c4e438830304303e40bccda1be0a4e7fa2126c38529ed169100eef02f7bc5c	SEM-07C4E4388303	IMP-DL-4DEBE28720-P012	2	IMP-DL-4DEBE28720-P012;IMP-M3-8E395763C8-P012	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
07cd3836a842aca7b2abe9ea2c77c52403bf395fd609cf1d241a29402bf2df2e	SEM-07CD3836A842	IMP-DL-A11279CC33-P025	2	IMP-DL-A11279CC33-P025;IMP-M3-73E0197CF3-P025	Downloads/theory-of-commutative-algebra-6.tex;MATH_ALLS-3/theory-of-commutative-algebra-6.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
07e9eebabba43ce41d05e9d5944f6ce9675cf28f8d75103c4ca17d6b15428d5c	SEM-07E9EEBABBA4	IMP-DL-3C59D9EE8B-P049	2	IMP-DL-3C59D9EE8B-P049;IMP-M3-D1A916E0DD-P049	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
07f0e33916a1cdb7a133a8771109101fe3850d66151e2f70f3722dafd87d7cb3	SEM-07F0E33916A1	IMP-DL-3E276561C4-P006	2	IMP-DL-3E276561C4-P006;IMP-M3-AB2FCA292B-P006	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	Downloads;MATH_ALLS-3	PROBLEM	7	IMP-DL-3E276561C4-S019;IMP-DL-3E276561C4-S020;IMP-M3-AB2FCA292B-S019;IMP-M3-AB2FCA292B-S020		YES	NEEDS_EDITORIAL_REVIEW
07f26297274592a44e990509cc25d0b58ea13749c7fb420df2f38005d646b194	SEM-07F262972745	IMP-DL-887B7B83F4-P010	1	IMP-DL-887B7B83F4-P010	Downloads/sheaves_notes_reorganized.tex	Downloads	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
07f444f1c044a0962cd8569f0e485463049cbdbb3e1bac1a5eca96fa23f86bd6	SEM-07F444F1C044	IMP-DL-15679DEE8D-P023	12	IMP-DL-15679DEE8D-P023;IMP-DL-15679DEE8D-R003444-07F444F1;IMP-DL-3CA1CB77F7-P023;IMP-DL-3CA1CB77F7-R003447-07F444F1;IMP-DL-E0A96454A5-P023;IMP-DL-E0A96454A5-R003444-07F444F1;IMP-M2-1D2863B81A-P023;IMP-M2-1D2863B81A-R003444-07F444F1;IMP-M2-D47CB97304-P023;IMP-M2-D47CB97304-R003444-07F444F1;IMP-M2-F08D4144EA-P023;IMP-M2-F08D4144EA-R003447-07F444F1	Downloads/theory-of-analysis - Copy.tex;Downloads/theory-of-analysis-numbers.tex;Downloads/theory-of-analysis.tex;MATH-ALLS-2/theory-of-analysis - Copy.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis.tex	Downloads;MATH-ALLS-2	EXAMPLE;WORKED_EXAMPLE	2			NO	NEEDS_EDITORIAL_REVIEW
