volume	asset	sha256	classification	canonical_target	evidence	action
VI	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_08.tex	5692f22356ef408fd2072da6ad166770a7396e711ae6d03ceb434fa76946fafc	USED	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_01.tex	ebc0861e83dce1a59ff13bd2ecdc0a878b6c6fed1fc17bdb414367ace30c2731	USED	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_02.tex	49299a3708d33f149c7127ff15b68e23e09ad10846679da5d81bdbe5ea414894	USED	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_03.tex	909d7d06ee32f476af230ba74a2cc710794a3a793024387c6b3868e862e42279	USED	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_04.tex	e7b1a950e1d534324f14f66f3144f8427d6852be5bb532fe0b517b7352e7017b	USED	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_05.tex	85c32619ccee0cfad61e1e793b8829b98e46abaadd44ab67655892432240affb	USED	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_06.tex	eaedf3606d5fd52cf8f0d16b39e782943f26fc886a06f28593076878542ae475	USED	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_07.tex	50f91816284ea99d3422915eb63fa9f7be620d401206e8775decf2a267a0ac8c	USED	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_08.tex	a544bf4f3a8d5ecfdfd99d85912dd16d0c010f87f37b2191f089e0088d253432	USED	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_01.tex	d329d59ab048979e52168836953dbf3e05e3a8b24ba42eb1dcd1b3c52af82d4e	USED	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_02.tex	67e41e17c812138c188509e6f77a65f53235e8844ec93e89d6e7c4c6a0543043	USED	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_03.tex	fae17ee14a1343ca51bc926774144037453904ff3686ef2fea4d6988d0986185	USED	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_04.tex	86bd9b9253a9098f2a0861abb62401bb55a73534b80df272000fbed6406ea901	USED	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_05.tex	f3b5ede19a020b322c774caa39d542999584b8be3a0de269f7b719930abff570	USED	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_06.tex	356ed60b7985ffb7af36ee5687aa3373e6fbd8eef9868301fd443e8a1988bb40	USED	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_07.tex	2c520693b775334accc841ca2eba3f14f9a3e03073507a3fe351819318731b71	USED	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_08.tex	a58896b0f34c1452b1c4660a91d926c06ed480db0344410baf3fbc623e123532	USED	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_01.tex	6e13f9955d1909cf36ae7468b070e3f7b699dfc13e169ac02697a25e3d87e191	USED	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_02.tex	0844baa08da63c159b82936157725d620f21fcf643f793e3af735db23973e263	USED	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_03.tex	bc9f427ec9c78aff9bffda849d4125310b2aeea2b9811e44a5e848e847265b4d	USED	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_04.tex	45aa36b4dcb7e5b8995ced0f840c6275cca52d20d7656901e8542a8a993b2bf3	USED	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_05.tex	02575c22e73de32eff3e05ed52f4ea818738464210808ebf0d1afa708812c56c	USED	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_06.tex	2a3a83f309ec01eb1407996e81469c5d639826aaec788bcb773023548fbae803	USED	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_07.tex	ea6d5f74098116fda17312afe72912d09ca8c71c4bbd50e4b145c44b0797402a	USED	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_08.tex	f2fee09710d614ec32a478a6a91f0ca209c3d65f6e56effaf09ea1a8370a8c58	USED	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_01.tex	158091faae1c7af92db8fa88e64a17a6d2cbe935b3908008325a8ca3c0ff7570	USED	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_02.tex	335d064c92c004a0d90c3c884d93e519d4a4ea5ff6eb0f7f375b9174e8670c4d	USED	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_03.tex	dc23b9ce78cfdc8d3bf90de13991313b221872f42c44f2a326306a28ab60401f	USED	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_04.tex	5a0a42a967e01543955b1fd97afdfa2cea9fb9d533f2e365e9dd7b6fb1ac07ca	USED	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_05.tex	f7d13fc1d88205ef80d84319edde8d16b5e9a672a4ba5798a5f03f4fdccf0d62	USED	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_06.tex	3e4a009fb6cfd68150e3c6b17cb0204c71e2fc24d93bf51bbf6b48b228704f47	USED	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_07.tex	8e1ade1b4a8c215f4de29b28e84624e063c342a40ca7a26759e8ae3560696a6d	USED	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_08.tex	87ca5b4a1a8c74bd3e1adc57ef8649e18086f650d4a40c4cdc502b2df84627c2	USED	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_01.tex	94ce3e21034ac67f0ecc860b3168abd415d3d932de78ba565d5f9315b263ecf0	USED	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_02.tex	77dea70e04ed8e8e2d3168c6cbf78269561d3ba20d58f95734cfaabc85da540f	USED	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_03.tex	062fcd5ca12fda72b9b5c2bf641cca601d00070a6f1a79d9cbbe81b62327abb7	USED	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_04.tex	7453e0baca31303f39b295e7fcd7343a2fb1f4ee2cc809307a0186ae4891517f	USED	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_05.tex	e15a79b78c86deb24e71476f8dd2a1172689b122d9748f6c5e65322a4224fffe	USED	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_06.tex	7fd0207fd0ab526485d37235831449559eeed42727d746b4703798c0e69e8a96	USED	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_07.tex	907370eb47e4148cbdd506db5653974e0320339185b673d28cfcf1eca114bef5	USED	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_08.tex	a80fe0144efc030821f7eb94400dc1514de64e66e90a1e4d531f1027d9470039	USED	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_01.tex	4e85eaf7d19c975a86f28f06be3951ee23652462c82fe9b2f40fb621db7f12b4	USED	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_02.tex	c650482cc51850d778a48c11a92523de8d04f4f62df003541a3b15d5717540a2	USED	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_03.tex	dd38a47e21c4c3a56b9c56711a811cdb89ba9f94fd6d0aaffe2351e461c1ad0c	USED	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_04.tex	a7840e3e7d31f4267c7658db4e7040625c13bede978bdebea724baffbb2f4e1b	USED	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_05.tex	3be927eaa98a32bda5e01e822682a8a13e78db1b1613492b66aead6a85dcba30	USED	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_06.tex	6e09edcf196fb97bf677f22b72ad41b1d81402191dee5942a5f546d4cfe7fede	USED	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_07.tex	14b5d74fffe71161ed8ab2785afb7c33ab39e520e6befd6771d2c2e6a0b32d9a	USED	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_08.tex	0e020bfe68a58dde2a89dd5a0557d65be10e0563e1860df7e79227abd8f04399	USED	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_01.tex	d4bb9922c42cd36c6120fb53a6138f8d23dc5e4efc0ae59102a4dd7fa6f4241d	USED	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_02.tex	0ba8f0d3d3ab1f96d564c3e5b50f0cd1729cf3cc326fd6d47d874af2a3179a31	USED	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_03.tex	78e8f72346d16c67e3768ce5c57134d520616b0a43af2efc5fe082cb0e469b59	USED	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_04.tex	76edfea6a46ccb970cb7ea96ec794f8f3a556ff995c45a3d08e5e74a6693c6a3	USED	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_05.tex	da0067ba520d44c293a4898984e0a8c44f4b4b4c71434812c7cb08cf86b760ef	USED	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_06.tex	09e3ed275fd176ad046ced96a05d0adfff418933b30d72af3e64863e0a5bfcc7	USED	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_07.tex	0fe6d72a242af6c07273a535c858de39ed51bb5d0e377fea072c93de366435d6	USED	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_08.tex	20f93383a9a4f7f2ad6f73eb899c803d9e0565a8f71acb004ba8f8108b2c45e5	USED	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_01.tex	0c93fa28fe36c900f4d36626e8a448ed05ae687645a6db31bf6dcd5180b60dfa	USED	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_02.tex	c64fd2b580d9d19615a263e281365f2ff2767ecc59553021df31e3df627cafc6	USED	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_03.tex	fbebc68ed2b06280ee695068f948a2ba818ef09b0cf512c7a1d196438666291d	USED	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_04.tex	ee22660f8beabee80a4e7c514b927459f699eb3c14d6d6ac415512c58c2ae835	USED	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_05.tex	e6be88c464709cf3ac55c30f6c40b07d1449e1e183dbaa7acaf1a8097bcb8f7e	USED	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_06.tex	0abf7fa22db591b34524a6cc0791e914a3a57a9c7893be099dc05e02d60cdf82	USED	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_07.tex	10e4341578e19ab71d98603ee3fb26f43d8ef003a2011656ea775afdce6ee560	USED	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_08.tex	495c606b7b964282968a04f675838c31ff4032ff3434b35310b4fe7877fbec46	USED	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_01.tex	60e72585f5c9e1d9a9afa43326601e2a1d357f4cda8ecac76a12e9f7138f7044	USED	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_02.tex	df552c081d50d5fbb22f4fdb51ce12c2b7fa12e5b45bb8216202f108cb478709	USED	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_03.tex	7e81d549ede92ff8bb2ae4a80b4ffdc0f37bfce91b80e17fd4e524f567b7b154	USED	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_04.tex	5ba9541ff840b3e51891a26622f7f8714f079c9e721852f98525fee29841f207	USED	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_05.tex	f92b894e814fecf393017c79d906fccfaa44eebf7de858d4a9c0c36fb77e2019	USED	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_06.tex	7437df0c4b679a1a213f5529e102333f06dc6b3f9e2a660513f45e2e88f9391e	USED	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_07.tex	9e93faf1b7038c4e6918350e5cbe91695beedfa750c6bb875e43a7319793f907	USED	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_08.tex	c8dd366a702a093dcaa53a4554aafb3fbe49831562e424eafa4bdd45492160ef	USED	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VII	books/vol07_differential_geometry/book.pdf	5e0720d0a327f3e1aea3dd7b0b354f90b8bf843c71c36b89687db795e4606257	MISSING_CANONICAL_DESTINATION		mathematical figure asset exists but no canonical TeX reference was found	review for later figure-specific commit; do not delete in audit commit
