record_type	source_file	source_block_id	source_instance	source_kind	source_title	destination	canonical_target	target_kind	classification	method	score	paired_solution	notes
LEDGER_RULE	theory-of-algebraic-topology-2.tex	T01.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/05			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-2.tex	T02.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/06			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-2.tex	T02.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/06			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-2.tex	T03.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/07			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-2.tex	T03.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/07			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-2.tex	T04.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/08			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-2.tex	T04.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/08			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-2.tex	FALLBACK.ALL_UNMATCHED		ANY_UNMATCHED_BLOCK	all remaining sections/theorem-like/problem blocks	VIII/05			FALLBACK_RULE_INSTANCE_RECONCILED	DIRECT_INSTANCE_EVIDENCE_REQUIRED			Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file. | No covered-by-topic assumption accepted.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T01.SECTION		SECTION_OR_SUBSECTION	covering spaces	VIII/10			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T02.SECTION		SECTION_OR_SUBSECTION	lifting	VIII/11			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T03.SECTION		SECTION_OR_SUBSECTION	deck transformations	VIII/12			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T04.SECTION		SECTION_OR_SUBSECTION	SU2 SO3	VIII/13			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T01.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/10			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T01.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/10			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T02.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/11			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T02.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/11			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T03.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/12			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T03.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/12			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T04.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/13			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	T04.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/13			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-3.tex	FALLBACK.ALL_UNMATCHED		ANY_UNMATCHED_BLOCK	all remaining sections/theorem-like/problem blocks	VIII/10			FALLBACK_RULE_INSTANCE_RECONCILED	DIRECT_INSTANCE_EVIDENCE_REQUIRED			Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file. | No covered-by-topic assumption accepted.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T01.SECTION		SECTION_OR_SUBSECTION	fundamental groups	VIII/09			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T02.SECTION		SECTION_OR_SUBSECTION	coverings	VIII/10			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T03.SECTION		SECTION_OR_SUBSECTION	deck/group actions	VIII/12			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T04.SECTION		SECTION_OR_SUBSECTION	free groups graphs	VIII/14			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T01.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/09			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T01.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/09			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T02.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/10			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T02.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/10			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T03.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/12			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T03.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/12			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T04.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/14			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	T04.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/14			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-4.tex	FALLBACK.ALL_UNMATCHED		ANY_UNMATCHED_BLOCK	all remaining sections/theorem-like/problem blocks	VIII/09			FALLBACK_RULE_INSTANCE_RECONCILED	DIRECT_INSTANCE_EVIDENCE_REQUIRED			Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file. | No covered-by-topic assumption accepted.
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T01.SECTION		SECTION_OR_SUBSECTION	homology broad	VIII/16			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T02.SECTION		SECTION_OR_SUBSECTION	relative exact	VIII/19			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T03.SECTION		SECTION_OR_SUBSECTION	Euler characteristic	VIII/21			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T01.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/16			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T01.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/16			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T02.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/19			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T02.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/19			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T03.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/21			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-5.tex	T03.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/21			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-5.tex	FALLBACK.ALL_UNMATCHED		ANY_UNMATCHED_BLOCK	all remaining sections/theorem-like/problem blocks	VIII/16			FALLBACK_RULE_INSTANCE_RECONCILED	DIRECT_INSTANCE_EVIDENCE_REQUIRED			Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file. | No covered-by-topic assumption accepted.
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T01.SECTION		SECTION_OR_SUBSECTION	simplicial/chain foundations	VIII/15			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T02.SECTION		SECTION_OR_SUBSECTION	homology	VIII/17			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T03.SECTION		SECTION_OR_SUBSECTION	cellular homology	VIII/18			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T01.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/15			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T01.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/15			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T02.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/17			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T02.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/17			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T03.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/18			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-6.tex	T03.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/18			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-6.tex	FALLBACK.ALL_UNMATCHED		ANY_UNMATCHED_BLOCK	all remaining sections/theorem-like/problem blocks	VIII/15			FALLBACK_RULE_INSTANCE_RECONCILED	DIRECT_INSTANCE_EVIDENCE_REQUIRED			Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file. | No covered-by-topic assumption accepted.
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T01.SECTION		SECTION_OR_SUBSECTION	homology geometric holes	VIII/17			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T02.SECTION		SECTION_OR_SUBSECTION	relative homology	VIII/19			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T03.SECTION		SECTION_OR_SUBSECTION	homotopy invariance	VIII/20			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T01.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/17			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T01.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/17			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T02.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/19			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T02.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/19			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T03.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/20			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-7.tex	T03.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/20			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-7.tex	FALLBACK.ALL_UNMATCHED		ANY_UNMATCHED_BLOCK	all remaining sections/theorem-like/problem blocks	VIII/17			FALLBACK_RULE_INSTANCE_RECONCILED	DIRECT_INSTANCE_EVIDENCE_REQUIRED			Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file. | No covered-by-topic assumption accepted.
LEDGER_RULE	theory-of-algebraic-topology-8.tex	T01.SECTION		SECTION_OR_SUBSECTION	Euler characteristic	VIII/21			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-8.tex	T01.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/21			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-8.tex	T01.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/21			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-8.tex	FALLBACK.ALL_UNMATCHED		ANY_UNMATCHED_BLOCK	all remaining sections/theorem-like/problem blocks	VIII/21			FALLBACK_RULE_INSTANCE_RECONCILED	DIRECT_INSTANCE_EVIDENCE_REQUIRED			Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file. | No covered-by-topic assumption accepted.
LEDGER_RULE	theory-of-algebraic-topology-9.tex	T01.SECTION		SECTION_OR_SUBSECTION	simplicial maps	VIII/15			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-9.tex	T02.SECTION		SECTION_OR_SUBSECTION	induced homology maps	VIII/17			INSTANCE_RECONCILE	LEDGER_ACTION			
LEDGER_RULE	theory-of-algebraic-topology-9.tex	T01.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/15			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-9.tex	T01.THEORY_CHILDREN		THEOREM_LIKE	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/15			INSTANCE_RECONCILE	LEDGER_ACTION			All theorem-like blocks under the matched thematic section inherit this destination.
LEDGER_RULE	theory-of-algebraic-topology-9.tex	T02.EXERCISE_CHILDREN		PROBLEM_EXERCISE_SOLUTION	problem|exercise|solution|worked problem	VIII/17			INSTANCE_RECONCILE	LEDGER_ACTION			All problem/exercise/solution blocks under the matched thematic section inherit this destination.
