destination	target_id	kind	title	paired_solution	path	legacy_targeted
VIII/04	thm:viii04-no-odd-lower	theorem	Equivalent no-odd-map form	NO	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	thm:viii04-no-retraction	theorem	No boundary retraction	NO	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	def:viii04-rpn	definition	Real projective space	NO	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prop:viii04-factor	proposition	Even-map factorization	NO	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-01	exercise	compute a 2 for a x x	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-02	exercise	does a have a fixed point on s n	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-03	exercise	find a on s 4	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-04	exercise	find a on s 5	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-05	exercise	when does degree rule out a id	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-06	exercise	state borsuk ulam on s 2	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-07	exercise	why would an odd s n s n 1 violate borsuk ulam	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-08	exercise	construct an odd map from an antipode separating f s n r n	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-09	exercise	show that this g is odd	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-10	exercise	state borsuk ulam for s 1 r	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-11	exercise	define rp n as a quotient	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-12	exercise	give the linear algebra description of rp n	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-13	exercise	when does f s n y factor through q	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-14	exercise	identify rp 0	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-15	exercise	identify rp 1	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-16	exercise	what circle map models q s 1 rp 1 s 1	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-17	exercise	what is the degree of that map	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-18	exercise	why is s n a one point compactification of r n	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-19	exercise	express s n 1 as a suspension	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-20	exercise	how many standard cells does rp n have	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-21	exercise	what is the equator of s n	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-22	exercise	why is a closed hemisphere a disk	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-23	exercise	why is s n noncontractible for n 1	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	exr:viii04-24	exercise	what is the bridge to viii 05	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-01	problem	Antipodal parity	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-02	problem	Circle antipodes	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-03	problem	No odd map to \(S^0\)	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-04	problem	Equivalent Borsuk--Ulam form	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-05	problem	Odd self-map	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-06	problem	Antipodal \(S^2\)	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-07	problem	Antipodal \(S^3\)	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-08	problem	No retraction	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-09	problem	Even-map quotient	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-10	problem	Projective line	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-11	problem	Quotient degree	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-12	problem	Sphere from hemispheres	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-13	problem	One-point compactification	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-14	problem	Suspension sphere	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-15	problem	Antipodal orbit size	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-16	problem	Projective inclusion	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-17	problem	Projective open cell	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-18	problem	Borsuk--Ulam application	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-19	problem	Odd-vector obstruction	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/04	prob:viii04-20	problem	Bridge to cells	YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	NO
VIII/05	def:viii05-attach	definition	Attaching an \(n\)-cell	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	def:viii05-characteristic	definition	Characteristic map	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prop:viii05-universal	proposition	Gluing criterion	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	ex:viii05-loop	example	Loop	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	ex:viii05-graphs	example	Graphs	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prop:viii05-constant	proposition	Constant attachment	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	ex:viii05-degree-one	example	Degree one	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	ex:viii05-degree-zero	example	Degree zero	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	ex:viii05-rp2	example	Projective plane	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prop:viii05-sphere	proposition	Minimal sphere structure	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prop:viii05-projective	proposition	Projective cells	NO	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-01	exercise	write the quotient defining x d n	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-02	exercise	what is the domain of an n cell attaching map	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-03	exercise	define the characteristic map	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-04	exercise	where is a homeomorphism	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-05	exercise	state the compatibility for maps f x y g d n y	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-06	exercise	what does a zero cell attachment do	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-07	exercise	what data specifies a one cell attachment	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-08	exercise	build s 1 from one zero cell and one one cell	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-09	exercise	how are finite graphs built cellularly	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-10	exercise	what is d n s n 1	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-11	exercise	what does a constant n attachment give in a pointed space	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-12	exercise	define the degree m attaching map on s 1	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-13	exercise	identify s 1 1 d 2	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-14	exercise	identify a constant two cell attachment to s 1	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-15	exercise	give the cell attachment for rp 2	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-16	exercise	give minimal cell counts for s n	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-17	exercise	give the torus cell counts	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-18	exercise	what word attaches the torus two cell	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-19	exercise	give genus g surface cell counts	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-20	exercise	give its attaching word	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-21	exercise	how is rp n built from rp n 1	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-22	exercise	what is an n skeleton informally	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-23	exercise	why is attachment a mapping cone construction	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	exr:viii05-24	exercise	why do cell dimensions alone not determine a space	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-01	problem	Adjunction universal property	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-02	problem	One-cell loop	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-03	problem	One-cell edge	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-04	problem	Parallel edges	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-05	problem	Bouquet of circles	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-06	problem	Constant attachment	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-07	problem	Minimal sphere	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-08	problem	Degree-one two-cell	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-09	problem	Constant two-cell	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-10	problem	Degree-two two-cell	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-11	problem	Degree-\(m\) family	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-12	problem	Torus polygon	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-13	problem	Genus-two surface	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-14	problem	Projective filtration	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-15	problem	Simultaneous cells	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-16	problem	Characteristic boundary	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-17	problem	Open-cell embedding	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-18	problem	Pushout uniqueness	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-19	problem	Successive attachments	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-20	problem	Attaching word	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-21	problem	Cell as cone	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-22	problem	Homotopic attaching maps boundary	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-23	problem	Quotient topology	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/05	prob:viii05-24	problem	Bridge to CW complexes	YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	NO
VIII/06	def:viii06-skeleton	definition	Skeleton	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	def:viii06-cw	definition	CW complex	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	def:viii06-dimension	definition	Dimension	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	def:viii06-finite	definition	Finite CW complex	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	prop:viii06-compact	proposition	Finite implies compact	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	def:viii06-locally-finite	definition	Locally finite	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	def:viii06-subcomplex	definition	Subcomplex	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	prop:viii06-subcomplex-closed	proposition	Subcomplex closedness	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	def:viii06-cellular	definition	Cellular map	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	ex:viii06-sphere	example	Sphere	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	ex:viii06-graph	example	Graph	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	ex:viii06-torus	example	Torus	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	ex:viii06-projective	example	Projective space	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	prop:viii06-cellwise	proposition	Cellwise criterion	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	thm:viii06-compact-cells	theorem	Compact-cell finiteness	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
VIII/06	prop:viii06-connected	proposition	One-skeleton detects components	NO	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	NO
